Title,Film,Year,Singer,Composer,Lyricist,Lyrics
madhur suron men gaae chaandanii,maa baap,1944,rajkumari alla rakha,alla rakha,rupbaani, raajakumaarii madhur suron men gaae chaandanii chaand so jaa chaand so jaa	aankhon men hai niind kii mastii aao basaave kvaab kii bastii sej bichhaa duun main taaron kii chaand so jaa	allaa rakhaa raat kii devii jaag rahiin hai niind to ham se bhaag rahiin hai tum soo main gaauun raaginii chaand so jaa	donon madhur suron men gaae chaandanii chaand so jaa chaand so jaa
haay chhore kii jaat badii bewafaa,chandni raat,1949,lata g m durrani,naushad,shakeel,	la	haay chhore kii jaat badii bewafaa	bewafaa se koii dil lagaaye naa	ho bewafaa se koii dil lagaaye naa du	haay chhorii kii jaat badii bewafaa	luut le dil najariyaa milaaye na	ho luut le dil najariyaa milaaye na	la	ho jaanuun main bhed haay sab tere jii kaa	ho sab tere jii kaa	ho sab tere jii kaa	tujhase jo pyaar kare na ho usii kaa du	puuchho na haal mere dil kii lagii kaa	ho puuchho na haal mere dil kii lagii kaa	duniyaa men tere sivaa main na kisii kaa la	aise zaalim se priit kare koii kyaa	priit karake jo muurakh nibhaaye na	du	haay chhorii kii jaat badii bewafaa	luut le dil najariyaa milaaye na	du	ho ulfat kii aag lagii dil ko jalaane	ho dil ko jalaane	ho dil ko jalaane	dil par jo biit rahii tuu hii na jaane la	jaao jii jaao karo na ye bahaane	jaao jii jaao karo na ye bahaane	main bhii na maanuun meraa dil bhii na maane du	aankhonaanhkon men tuune liyaa dil meraa	saaf kah do ke dil hamako bhaaye ne	o saaf kah do ke dil hamako bhaaye ne	la	haay chhore kii jaat badii bewafaa	bewafaa se koii dil lagaaye naa	ho bewafaa se koii dil lagaaye naa 
manabhaavan manabhaavan lo saawan aayaa re,bandhan,1940,leela chitnis,saraswati devi,pradeep,	manabhaavan manabhaavan lo saawan aayaa re	manabhaavan manabhaavan lo saawan aayaa re	banban upavan kunjkunj men gunjan chhaayaa re lo saawan aayaa re	rimajhimrimajhim gaataa aayaa saragam sakal sunaataa aayaa nayaa sandesaa naii aas navajiivan laayaa re	manabhaavan manabhaavan lo saawan aayaa re	magan huii hanson kii tolii duniyaa premhindole dolii daal pe baithii bulabul bolii saawan aayaa re	lo saawan aayaa re manabhaavan manabhaavan lo saawan aayaa re 
rasmeulafat kisii suurat se nibhaaye na bane,humayun,1945,rajkumari,ghulam haider,,	credits	rasmeulafat kisii suurat se nibhaaye na bane baat kuchh bigdii hai aisii ke banaaye na bane rasmeulafat kisii	husn	majabuur	idhar	ishq	preshaan	udhar aisaa kuchh ulajhaa haa daaman ki chhudaaye na bane rasmeulafat kisii	meraa ghar jal gayaa majabuur hain duniyaa vaale hai	ye	vo	aag	jo	paanii se bujhaaye na bane rasmeulafat kisii	kayaa karuun kayaa na karuun dono tareh mushakil hai aap	jaaye	na	bane	unako	bulaaye	na	bane rasmeulafat kisii	
ye duniyaa ruup kii chor bachaa le mujhe baabuu,shabnam,1949,shamshad,s d burman,qamar jalalabadi,	ye duniyaa ruup kii chor	ye duniyaa ruup kii chor	bachaa le mujhe baabuu	bachaa le mujhe baabuu	bachaa le mujhe baabuu re ye duniyaa ruup kii chor	ho raste men milaa ik bangaalii dhotii dhiiliidhaalii raste men milaa ik bangaalii darashan kaa abhilaashii wo kahane lagaa kyaa wo kahane lagaa jol khaabe rasogulaa khaabe aur kahane lagaa amii tumii bhaalobaashii maaii rii bhaalobaashii bhaalobaashii main kyaa jaanuun amii tumii main bhaagii tumhaarii or	bachaa le mujhe baabuu	bachaa le mujhe baabuu	bachaa le mujhe baabuu re ye duniyaa ruup kii chor	huii mulaakaat merii ek gujaraatii se kahane lagaa mujhe saaro chhe saaro chhe suun chhe kem chhe kem chhe saaro chhe chhe chhe chhe chhe o maare te aangane ek vaar aavo jo	huii mulaakaat merii ek gujaraatii se kahane lagaa mujhe saaro chhe saaro chhe suun chhe kem chhe kem chhe saaro chhe chhe chhe chhe chhe o maare te aangane ek vaar aavo jo	huii mulaakaat merii ek gujaraatii se kahane lagaa mujhe saaro chhe saaro chhe suun chhe kem chhe kem chhe saaro chhe chhe chhe chhe chhe o maare te aangane ek vaar aavo jo	main kyaa jaanuun aavo jo aavo jo bhaagii tumhaarii or	bachaa le mujhe baabuu	bachaa le mujhe baabuu	bachaa le mujhe baabuu re ye duniyaa ruup kii chor	ek maraathaa saahab aalaa aate hii sab gadabad ni kahe aisaa kaay kabhii kahe taajaa kaay as kaay das kaay as kaay das kaay bar bar bar bar bar chatk chaandanii ikadeiye zaraa ikadeiye jii jii jii jii jii jii ag buulaa baachaa kadii zaraa ikadeiye zaraa ikadeiye jii jii jii jii jii jii	main kyaa jaanuun ikade tikade bhaagii tumhaarii or	bachaa le mujhe baabuu	bachaa le mujhe baabuu	bachaa le mujhe baabuu re ye duniyaa ruup kii chor	e ek madaraasii lagaa bulaane e main lagii jaane to wo lagaa gaane e chakrapane aadii rukmaniye inne naadi vandane e nakkii ked vandade e chakrapane aadii rukmaniye unne naadi vandane e nakkii ked vandade e	he he sun ke ho gayaa bukhaar mujhe bhaagii tumhaarii or	bachaa le mujhe baabuu	bachaa le mujhe baabuu	bachaa le mujhe baabuu re ye duniyaa ruup kii chor	o raste men milaa ik panjaabii kahane lagaa terii ankhiyaan gulaabii terii ankhiyaan gulaabii o balle balle balle balle	o baliye o lassiye o soniye malaaiye kitaaii mainuu sharaabii ho jab kaar ke gaddii hii biich bah jaate royen giich ped khaayengii chhaii chhaii chhaii chhaii sun ke chappale utaar ke bhaagii tumhaarii or	bachaa le mujhe baabuu	bachaa le mujhe baabuu	bachaa le mujhe baabuu re ye duniyaa ruup kii chor 
gokul kii ek naar chhabiilii jamunaa tat par aaii re,veena,1948,mukesh,anil biswas,swami ramanand, gokul kii ek naar chhabiilii jamunaa tat par aaii re	goraa badan aur patalii kamariyaa chaal chalat ithalaaii re pag paayal ne runujhunu runujhunu miithe sur men gaaii re	puravaiyaa ne chhed ke saadii sar se kuchh sarakaaii re chotii khul ke laharaaii hai jyuun naagan balakhaaii re	it ut dhuundhe apane pii ko sudh budh kuchh bisaraaii re maano raadhe prem kii muurat dhuundhe krishna kanhaaii re
chandaa re jaa re jaa re,ziddi,1948,lata,khemchand prakash,prem dhawan, chandaa re jaa re jaa re	 chandaa re jaa re jaa re	chandaa re jaa re jaa re piyaa se sandesaa moraa kahiyo jaa	chandaa re jaa re jaa re piyaa se sandesaa moraa kahiyo jaa	moraa tum bin jiyaa naa laage re piyaa	moraa tum bin jiyaa naa laage re piyaa	mohe ik pal chain na aaye chandaa re jaa re jaa re piyaa se sandesaa moraa kahiyo jaa chandaa re jaa re jaa re	kis ke man men jaaye base ho	kis ke man men jaaye base ho	hamare man men agan lagaaye	hamare man men agan lagaaye	hamane torii yaad men baalam diip jalaaye diip bujhaaye phir bhii teraa man naa pighalaa hamane kitane niir bahaaye chandaa	jaa re jaa re chandaa re jaa re jaa re piyaa se sandesaa moraa kahiyo jaa chandaa re jaa re jaa re	ghadiyaan gin gin din biitat hain	ghadiyaan gin gin din biitat hain	ankhiyon men kat jaaye rainaa	ankhiyon men kat jaaye rainaa	torii aas liye baithe hain hanste nainaa rote nainaa	torii aas liye baithe hain hanste nainaa rote nainaa	hamane torii raah men priitam pag pag pe hai nain bichhaaye chandaa	jaa re jaa re chandaa re jaa re jaa re piyaa se sandesaa moraa kahiyo jaa chandaa re jaa re jaa re piyaa se sandesaa moraa kahiyo jaa moraa tum bin jiyaa na laage re piya	jaa re jaa re chandaa re jaa re jaa re piyaa se sandesaa moraa kahiyo jaa chandaa re jaa re jaa re piyaa se sandesaa moraa kahiyo jaa moraa tum bin jiyaa na laage re piya	mohe ek pal chain na aaye chandaa re jaa re jaa re
dukhiyaa din bhikhaaranii  ho nirmohii bansiivaale,veena,1948,shamshad,anil biswas,prem dehalvi, dukhiyaa din bhikhaaranii pagalii samajhaa kaun haal meraa jaane vohii jo koii mujh saa hoy	ho a a nirmohii bansiivaale nirmohii bansiivaale baansuriyaa tujh ko pukaaratii hai nirmohii bansiivaale o a a nirmohii bansiivaale	jo main aisaa jaanatii ke priit kiye dukh hoy nagar dhindhoraa piitatii priit na kariyo koy ho a a nirmohii bansiivaale	priit kiye kyaa sukh milaa paradesii ke sang diipak hansataa hii rahaa jal jal maraa patang ho a a nirmohii bansiivaale 
maaii rii main to madhuban men nirakh liyo nandalaal,chandralekha,1948,uma devi,d parthasarathi,pt indrabharat vyas,	maaii rii main to madhuban men	maaii rii main to madhuban men	nirakh liyo nandalaal parakh liyo nandalaal maaii rii main to madhuban men	sar par mukut dhare	sar par mukut dhare	baansuriyaa adhar dhare gale baijantimaal	baansuriyaa adhar dhare gale baijantimaal	nirakh liyo nandalaal maaii rii main to madhuban men	bhanwaron ke gunjan men	bhanwaron ke gunjan men kaliyon ke nainan men	bhanwaron ke gunjan men kaliyon ke nainan men	kunjkunj daaldaal	kunjkunj daaldaal	nirakh liyo nandalaal maaii rii main to madhuban men	raadhaa man mod bhare	raadhaa man mod bhare mandmand haas kare	raadhaa man mod bhare mandmand haas kare	ho gaye nainaa nihaal	ho gaye nainaa nihaal	nirakh liyo nandalaal maaii rii main to madhuban men nirakh liyo nandalaal parakh liyo nandalaal maaii rii main to madhuban men maaii rii main to	nirakh liyo nandalaal maaii rii main to madhuban men nirakh liyo nandalaal parakh liyo nandalaal maaii rii main to madhuban men maaii rii main to	maaii rii main to madhuban men 
nayanon men nayanaa mat daalo,jeewan bahaar,1944,zohra bai,naushad,d n madhok,	nayanon men nayanaa mat daalo ho jii balam tumhen merii qasam	nayanon men nayanaa mat daalo ho jii balam tumhen merii qasam	ye dilawaalon kii tolii takatii hai merii cholii main sabase aankhmicholii kheluun kheluun haan kheluun	haan nayanon men nayanaa mat daalo ho jii balam tumhen merii qasam	bedard jawaanii aaii duniyaa ne thokar khaaii main hans ke ik angadaaii le luun le luun haan le luun	haan nayanon men nayanaa mat daalo ho jii balam tumhen merii qasam	nigaahon se musakaate bhare we ruup	dikhaate phuulon kaa gend banaa ke kheluun kheluun haan kheluun	haan nayanon men nayanaa mat daalo ho jii balam tumhen merii qasam 
ek kalii naazon kii palii,khazanchi the cashier,1941,shamshad,ghulam haider,wali saheb,	ek kalii naazon kii palii ek kalii naazon kii palii rahatii thii sadaa gulazaaron men	ek kalii naazon kii palii ek kalii naazon kii palii rahatii thii sadaa gulazaaron men	charchaa thaa usake yauvan kaa charchaa thaa usake yauvan kaa niile aakaash ke taaron men	charchaa thaa usake yauvan kaa charchaa thaa usake yauvan kaa niile aakaash ke taaron men	ik din khel rahii thii hans hans ke	haa haa haa haa	ik din khel rahii thii hans hans rang barange phuulon men	ik din khel rahii thii hans hans rang barange phuulon men	jhuul rahii thii jhuulaa daale pushpalataa ke jhuulon men	jhuul rahii thii jhuulaa daale pushpalataa ke jhuulon men	itane men ik bhanware ne us kalii se nain milaaye	itane men ik bhanware ne us kalii se nain milaaye	nainon kii bhaashaa men jaane kyaa kyaa bhed bataaye	nainon kii bhaashaa men jaane kyaa kyaa bhed bataaye	kalii jo hans kar phuul banii tab bhanwaraa aa gayaa paas	kalii jo hans kar phuul banii tab bhanwaraa aa gayaa paas	chhin bhar men phir chiin liyaa sab rang ruup aur baas	chhin bhar men phir chiin liyaa sab rang ruup aur baas	
diyaa jisane dil lut gayaa wo bechaaraa,bhanwara harjai,1944,saigal chorus,khemchand prakash,kedar sharma, diyaa jisane dil	 diyaa jisane dil	lut gayaa wo bechaaraa	lut gayaa wo bechaaraa	diyaa jisane chhoraa dil diyaa jisane o betaa dil lut gayaa wo bechaaraa	diyaa jisane chhoraa dil diyaa jisane o betaa dil lut gayaa wo bechaaraa	jiyaa kaun jise niichii nazaron ne maaraa	jiyaa kaun jise niichii nazaron ne maaraa	lut gayaa wo bechaaraa	lut gayaa wo bechaaraa	ko	diyaa jisane dil	diyaa jisane dil	lut gayaa wo bechaaraa	lut gayaa wo bechaaraa	nahiin bhuulatii wo adaa kyaa adaa thii	nahiin bhuulatii wo adaa kyaa adaa thii	lipatanaa tumhaaraa jhijhakanaa tumhaaraa	lipatanaa tumhaaraa jhijhakanaa tumhaaraa	lut gayaa wo bechaaraa	lut gayaa wo bechaaraa	ko	jiyaa kaun jise niichii nazaron ne maaraa	jiyaa kaun jise niichii nazaron ne maaraa	lut gayaa wo bechaaraa	lut gayaa wo bechaaraa	meraa aashiyaan phuunk daalaa gulon ne	meraa aashiyaan phuunk daalaa gulon ne	bahaaron ne aa kar meraa ghar ujaadaa	bahaaron ne aa kar meraa ghar ujaadaa	lut gayaa wo bechaaraa	lut gayaa wo bechaaraa	ko	jiyaa kaun jise niichii nazaron ne maaraa	jiyaa kaun jise niichii nazaron ne maaraa	lut gayaa wo bechaaraa	lut gayaa wo bechaaraa	maze luut le chaar din chaandanii hai	maze luut le chaar din chaandanii hai	sai ko	jawaanii ko dekhaa budhaapaa pukaaraa	jawaanii ko dekhaa budhaapaa pukaaraa	ko	haa haa haa sai ko	lut gayaa wo bechaaraa sai	betaa sai ko	lut gayaa wo bechaaraa 
he natawar giriidhaarii muraliidhar banawaarii,zamindar,1942,shanta apte male voice,ghulam haider,nazim paaniipatii qamar jalalabadi, he natawar giriidhaarii muraliidhar banawaarii mohe apane hii rang men rang le he giriidhar gopaal swaamii he giriidhar gopaal	apane rang men aisaa rang de jo mere ang ang ko rang de rang diyaa thaa jo raadhaa ko mujh pe wo rang daal he prabhu he giriidhar gopaal	terii liilaa nyaarii shyaam muraarii he banawaarii diijo daras nandalaal he prabhu he giriidhar gopaal	mujh ko man har jag se kyaa dar tuu mere sang sang hai natawar he dukhabhanjan he sukhakaarii kar do ham ko nihaal he prabhu	kar do ham ko nihaal shyaam muraarii he banawaarii diijoo daras nandalaal he prabhu he giriidhar gopaal	
taaron bharii raat hai par tuu nahiin,kajal,1948,suraiya rafi,gulam mohammed,, ra	taaron bharii raat hai par tuu nahiin	taaron bharii raat hai par tuu nahiin	ye zindagii kyaa hai	ye zindagii kyaa hai	tum kahiin ham kahiin	taaron bharii raat hai par tuu nahiin	su	man kaa panchhii bol uthaa hai	bol balam tere dil men kyaa hai bol balam	bol balam tere dil men kyaa hai bol balam	ra	mere dil kii baat na puuchho	mere dil kii baat na puuchho	haay kahiin lagataa nahiin	su	tum kahiin ham kahiin	taaron bharii raat hai par tuu nahiin	ra	thodiithodii der men jii bharbhar aaye hai su	apanii lagii ke sab jag gun gaaye hai	apanii lagii ke sab jag gun gaaye hai	mere dil kii baat to puuchho	mere dil kii baat to puuchho	ra	haay kahiin lagataa nahiin	su	tum kahiin ham kahiin do	taaron bharii raat hai par tuu nahiin	ye zindagii kyaa hai	ye zindagii kyaa hai	tum kahiin ham kahiin	taaron bharii raat hai par tuu nahiin 
bhagawan tere sansaar ke hain khel niraale,vidya,1948,amirbai,s d burman,anjum pilibhiti,	bhagawan tere sansaar ke hain khel niraale	bhagawan tere sansaar ke hain khel niraale	hansataa hai koii aur koii karataa hai naale khel niraale	hansataa hai koii aur koii karataa hai naale khel niraale	bhagawan tere sansaar ke hain khel niraale	dukh se koii bechain koii sukh men hai hansataa	dukh se koii bechain koii sukh men hai hansataa	manzil pe koii aur koii bhuulaa hai rastaa koii bhuulaa hai rastaa koii hai magan gairon se milane kii kushii men	manzil pe koii aur koii bhuulaa hai rastaa koii bhuulaa hai rastaa koii hai magan gairon se milane kii kushii men	aur koii tadapate huye dil ko hai sambhaale khel niraale bhagawan tere sansaar ke hain khel niraale	kab tak koii dukh jhelegaa sukh waalon ke daata kab tak koii muh dhoyegaa anshuwan se vidhaataa ronaa hii agar hai merii qismat men to bhagwaan o tuu bhii zaraa aa o tuu bhii zaraa saath mere aansuu bahaa le aansuu bahaa le	bhagawan tere sansaar ke hain khel niraale hansataa hai koii aur koii karataa hai naale khel niraale bhagawan tere sansaar ke hain khel niraale bhagawan khel niraale 
wo gaye nahiin hamen mil ke,nurse,1943,rajkumari,gyan dutt,d n madhok,	wo gaye nahiin hamen mil ke wo gaye nahiin hamen mil ke main mar gaii	wo gaye nahiin hamen mil ke wo gaye nahiin hamen mil ke main mar gaii	haan haan haay re tukade ho gaye re ho gaye mere dil ke	haan haan haay re tukade ho gaye re ho gaye mere dil ke	wo gaye nahiin hamen mil ke wo gaye nahiin hamen mil ke main mar gaii	wo gaye nahiin hamen mil ke wo gaye nahiin hamen mil ke main mar gaii	haan haan haay re tukade ho gaye re ho gaye mere dil ke	haan haan haay re tukade ho gaye re ho gaye mere dil ke	birahaa kyaa hai ab ham jaane	birahaa kyaa hai ab ham jaane	chain pade na kisii bahaane	chain pade na kisii bahaane	haan haan haay re ab din aa gaye re aa gaye mushkil ke	haan haan haay re ab din aa gaye re aa gaye mushkil ke	tukade ho gaye re ho gaye mere dil ke	tukade ho gaye re ho gaye mere dil ke	wo gaye nahiin hamen mil ke wo gaye nahiin hamen mil ke main mar gaii	wo gaye nahiin hamen mil ke wo gaye nahiin hamen mil ke main mar gaii	haan haan haay re tukade ho gaye re ho gaye mere dil ke	haan haan haay re tukade ho gaye re ho gaye mere dil ke	kar ke khed tihaare paa ke	kar ke khed tihaare paa ke	baith gaye hain tumake sajaa ke	baith gaye hain tumake sajaa ke	haan haan haay re kaliyaan hansatii hain hansatii hain khil khil ke	haan haan haay re kaliyaan hansatii hain hansatii hain khil khil ke	wo gaye nahiin hamen mil ke wo gaye nahiin hamen mil ke main mar gaii	wo gaye nahiin hamen mil ke wo gaye nahiin hamen mil ke main mar gaii	haan haan haay re tukade ho gaye re ho gaye mere dil ke	haan haan haay re tukade ho gaye re ho gaye mere dil ke	
muhabbat ke gulahaaetar guundhataa huun,kurukshetra,1945,saigal,ganpat rao,jameel mazhari, muhabbat ke gulahaaetar guundhataa huun teraa haar rashkeqamar guundhataa huun	ye naachiiz kaliyaan nahiin tere laayaq main dil guundhataa huun jigar guundhataa huun	hain aansuu kii dhaaron men tukade jigar ke main ye haar shaamosahar guundhataa huun	muhabbat kii aankhon men hai muskuraahat tabassum bataurenazar guundhataa huun
kitanii zaalim hai  jis tarah se ham barabaad huye,duniya,1949,suraiya,c ramchandra,, kitanii zaalim hai ye duniyaa phuunk daalaa ghar meraa jal gayaa saaraa chaman hama bezabaan dekhaa kiyaa	jis tarah se ham barabaad huye aisaa bhii koii barabaad na ho aisaa bhii koii barabaad na ho	jis tarah se ham barabaad huye aisaa bhii koii barabaad na ho aisaa bhii koii barabaad na ho	dil kii bastii is tarah se lut gaii ik bhuul se jis tarah kushabuu judaa ho jaaye naazuk phuul se haay duniyaa kyaa tujhe yuunhii mujhe bahalaanaa thaa	dil kii bastii is tarah se lut gaii ik bhuul se jis tarah kushabuu judaa ho jaaye naazuk phuul se haay duniyaa kyaa tujhe yuunhii mujhe bahalaanaa thaa	kaab thaa jo kuchh ke dekhaa jo sunaa afasaanaa thaa	jis tarah se ham barabaad huye aisaa bhii koii barabaad na ho aisaa bhii koii barabaad na ho	jis tarah se ham barabaad huye aisaa bhii koii barabaad na ho aisaa bhii koii barabaad na ho	
ye qaafilaa hai pyaar kaa chalataa hii jaaegaa,lekh,1949,mukesh asha,krishan dayal,qamar jalalabadi,	mu	ye qaafilaa hai pyaar kaa chalataa hii jaaegaa	jii bhar ke hans le gaa le ye din phir na aaegaa aa	ye qaafilaa hai pyaar	mu	is qaafile ke saath hansii bhii hai ashq bhii	gaaegaa koii aur koii aansuu bahaaegaa aa	is qaafile ke saath	ye qaafilaa hai pyaar	mu	raahii guzar na jaaen muhabbat ke din kahiin	aankhen taras rahii hain kab aankhen milaaegaa aa	raahii guzar na jaaen	ye qaafilaa hai pyaar	mu	is qaafile men	is qaafile men	vasl bhii hai aur judaaii bhii	tuu jo bhii maang legaa tere paas aaegaa aa	is qaafile men	is qaafile men	ye qaafilaa hai pyaar	
ai dil merii vafaa men koii asar nahiin hai,anokha pyaar,1948,lata ira nagrathmeena kapoor ira nagrath,anil biswas,shams azimabadi,	la	ai dil merii vafaa men koii asar nahiin hai	main mar rahii huun jin par unako khabar nahiin hai	ai dil merii vafaa men	mere hii dil men rah kar mujh par nazar nahiin hai	ai dil merii vafaa men	ira dil leke ab kahaan hai dil ke jagaane vaale2	aankhon se duur kyon hai dil men samaane vaale2	koii unhen bataaen mujhako khabar nahiin hai	ai dil merii vafaa men	la	uthate hain dil ke shole	aankhon men hai andheraa	main ho gaii kisii kii	koii huaa na meraa3	jo aag idhar lagii hai	vo aag udhar nahiin hai	ai dil merii vafaa men	ira ab yaad men kisii kii	mar mar ke jii rahii huun	aansuu jo aa rahen hain	aankhon men pii rahii huun	ab yaad men kisii kii	mar mar ke jii rahii huun	hotii hai	dil men	aur aankh kar	rahii hai	ai dil merii vafaa men	
