Title,Film,Year,Singer,Composer,Lyricist,Lyrics
zaraa sun lo ham apane pyaar kaa afasaanaa kahate hain,baazaar,1949,lata rajkumari  ,shyamsunder,qamar jalalabadi,  sab zaraa sun lo ham apane pyaar kaa afasaanaa kahate hain      hamen ye duniyaavaale aapakaa diivaanaa kahate hain      zaraa sun lo   threedots l   aa hamen to kaam hai bas chuupakechuupake yaad karane se      muhabbat kaa mazaa aataa nahiin fariyaad karane se      jo khaamoshii se jal jaae use paravaanaa kahate hain 2      use paravaanaa kahate hain ajii paravaanaa kahate hain      jo khaamoshii se jal jaae use paravaanaa kahate hain  sab zaraa sun lo   threedots  raa aa kisii ke pyaar kii khaatir zamaane ko bhuulaayaa hai      jinhen apanaa banaane ke lie sab kuchh luutaayaa hai      qayaamat hai ke vo ab tak hamen begaanaa kahate hain 2      hamen begaanaa kahate hain ajii begaanaa kahate hain      qayaamat hai ke vo ab tak hamen begaanaa kahate hain  sab zaraa sun lo   threedots  la  aa idhar bhii dekhakar ek baar saahib muskuraa denaa      aa tumhaarii ek nazar kaa kaam hai paagal banaa denaa      jise diivaanaa tum kah do use diivaanaa kahate hain 2      use diivaanaa kahate hain ajii diivaanaa kahate hain      jise diivaanaa tum kah do use diivaanaa kahate hain  sab zaraa sun lo   threedots     aa jahaan ke kuuchekuuche men pataa puuchhaa teraa hamane      kahaa logon ne diivaanaa to yuun hansakar kahaa hamane      muhabbat karanevaale ko sabhii diivaanaa kahate hain 2      sabhii diivaanaa kahate hain ajii diivaanaa kahate hain      muhabbat karanevaale ko sabhii diivaanaa kahate hain  sab zaraa sun lo   threedots  l   aa jise dekho zamaane men kisii se pyaar karataa hai      kahiin bhaunraa tadapataa hai kahiin paravaanaa jalataa hai      hazaaron kahanevaale ek hii afasaanaa kahate hain 2      ajii afasaanaa kahate hain ajii afasaanaa kahate hain      hazaaron kahanevaale ek hii afasaanaa kahate hain  sab zaraa sun lo ham apane pyaar kaa afasaanaa kahate hain      hamen ye duniyaavaale aapakaa diivaanaa kahate hain      zaraa sun lo   threedots 
duniyaa pyaariipyaarii re naii niraalii duniyaa pyaariipyaarii re,age badho,1947,khursheed,sudhir phadke,amar varma,  ho duniyaa pyaariipyaarii re ho naii niraalii duniyaa pyaariipyaarii re duniyaa pyaariipyaarii re  ghar men ho nainon kaa chandaa ho ghar men ho nainon kaa chandaa dekhdekh musakaavuun taanon kii dorii baandhuun palakon pe use bulaavuun taanon kii dorii baandhuun palakon pe use bulaavuun re jhuulaa jhule laal hamaaraa main jaavuun balihaarii re 2  ho naii niraalii duniyaa pyaariipyaarii re duniyaa pyaariipyaarii re  chaand banaa aa haan haan chaand banaa ghar kaa ujiyaaraa ho chaand banaa ghar kaa ujiyaaraa girate parate dole re 2 daadii kii aankhon kaa taaraa ma ma ma ma bole re phuul uthii maiyaa ke man kii nanhiin sii phulawaarii re 2  ho naii niraalii duniyaa pyaariipyaarii re duniyaa pyaariipyaarii re  baabuu aaye haan haan baabuu aaye 2 laal zaraa godii men jaanaa 2 chhodo jii chhodo 2 tumako aaye na khilaanaa chhodo jii chhodo tumako aaye na khilaanaa munnaa ko to lagatii hai maan kii godii pyaarii re 2  ho naii niraalii duniyaa pyaariipyaarii re duniyaa pyaariipyaarii re  miithii nindiyaa chandaa so le uun uun miithii nindiyaa chandaa so le to main lorii gaavuun 2 ruuth gaye sainyaan naa maane jaa kar unhen manaavuun 2 khelkhel men hii aise kat jaaye umariyaa saarii re 2  ho naii niraalii duniyaa pyaariipyaarii re duniyaa pyaariipyaarii re ho duniyaa pyaariipyaarii re 
kyon unhen dil diyaa,anokhi ada,1948,surendra shamshad,naushad,shakeel,  su kyon unhen dil diyaa haay ye kyaa kiyaa shiishe ko patthar se takaraa diyaa 2  jinako aataa nahiin hai vafaa kaa chalan unase lagii hai lagan thes lagatii hai jis dam ko kahataa hai man ujade naa dil kaa chaman paas rahakar sadaa hai vo hamase judaa qismat ne ye din bhii dikhalaa diyaa  sha oo  su  o  sha kaun bhuulaa huaa aaj yaad aa gayaa ye kisane phir dil ko tadapaa diyaa phir mere dil me jaagaa mohabbat kaa gam ghutane lagaa meraa dam kisane rakhaa merii zindagii me qadam aur ye kahaa tere ham tuu hii ai dil bataa kisane dekar sadaa aankhon kaa paimanaa chalakaa diyaa  kaun bhuulaa huaa threedots tadapaa diyaa  
rab mere araj sun merii,aag,1948,mukesh shailesh,ram ganguli,saraswati kumar deepak,  mu 	rab mere araj sun merii sharan ab terii 	jis din se gayaa dil meraa dukhon ne gheraa do 	rab mere araj sun threedots  mu 	kyon ruuth rahe karataar merii sarakaar  bataate jaao  2 	kyaa hamase ho gaii bhuul  hamen batalaao  2 	paduun na paiyaa na ho naaraaz mere sarataaj ye dil ab teraa 	jis din se gayaa threedots ko 	rab mere araj sun threedots  shai 	padii dil kii duniyaa suunii idhar bhii dekho  idhar bhii aao  2 	sab khade hue behaal zaraa musakaao na ab tarasaao 	lagaa aise nazar kaa tiir kalejaa chiir gayaa jo meraa 	jis din se gayaa threedots  mu 	merii sunate jaao baat  tumhaare jod rahaa huun main haath  2 	kyon mujhase jaate duur mere o nuur  nibhaa do saath  2 	zaraa baitho hansomuskaao hamen bahalaao basaa do deraa 	jis din se gayaa threedots ko 	haay rab mere araj sun threedots 
rahrah ke teraa dhyaan rulaataa hai kyaa karuun,gajre,1948,suraiya,anil biswas,g s nepali, rahrah ke teraa dhyaan rulaataa hai kyaa karuun har suu gar mujhako tuu nazar aataa hai kyaa karuun rahrah ke teraa dhyaan  terii samajh men bhii nahiin aataa hai meraa haal 2 merii zabaan pe bhii nahiin aataa hai kyaa karuun 2 rahrah ke teraa dhyaan   ye mujhako kyaa huaa hai mujhe kud kabar nahiin mujhe kud kabar nahiin  2 har waqt koii yaad hii aataa hai kyaa karuun 2 rahrah ke teraa dhyaan  hairaan huun jab bhii aankh se aansuu tapakataa hai 2 dil kii lagii ko aur badhaataa hai kyaa karuun 2 rahrah ke teraa dhyaan 
bevafaa duniyaa kii hamane bevafaaii dekh lii,grahasthi,1948,hameeda banu,ghulam mohammad,wahid qureshi,  bevafaa duniyaa kii hamane bevafaaii dekh lii pyaar ke badale men apanii jaghansaaii dekh lii bevafaa duniyaa kii threedots  jinake kaaran ham hue barabaad vo kushahaal hain jo muqaddar men thii apane vo buraaii dekh lii bevafaa duniyaa kii threedots  kar bhalaa hogaa bhalaa ab ye puraanii baat hai kuchh bhalaa hotaa nahiin karake bhalaaii dekh lii bevafaa duniyaa kii threedots 
dillii se aayaa bhaaii tinguu,ek thi ladki,1949,lata ,vinod,,  dillii se aayaa bhaaii tinguu tinguu kaa bhaaii chinguu aur uskaa bhaaii shinguu shinguu dillii se aayaa bhaaii tinguu  tinguu thaa jaraa patalaa patalaa chinguu thaa jaraa chhotaa chhotaa shinguu thaa jaraa motaa motaa tiinon the pakke yaar  yaar pakke yaar ho bedardii aur lohaa maare hai diing diing diinguu dillii se aayaa bhaaii tinguu  tiinon nikale maal road par matak matak kar chalate the aahaahaa ohoho raamaa paanv patak kar chalate the ohoho aahaahaa raamaa paanv patak kar chalate the matak matak kar matak kar paanv patak kar matak kar haathon men daale haath phirate the saath saath gaate the ye ek baat hindostaan hamaaraa hai ye sab duniyaa se nyaaraa hai hindu musalim sikh isaayii sab kii aankh kaa taaraa hai dillii se aayaa bhaaii tinguu 
dardamandon kaa jahaan men,veena,1948,amirbai,anil biswas,swami ramanand, dardamandon kaa jahaan men   aasaraa koii nahiin bewafaa saaraa zamaanaa   baawafaa koii nahiin   bewafaa saaraa zamaanaa  roke aankhen puuchhatii hain   mere dil se baar baar ibtidaa rone kii hai kyaa    intihaa koii nahiin   ibtidaa rone kii hai kyaa  jab umiidon ne ye puuchhaa   ab tumhaaraa kaun hai aarazuuon ne tadap kar     yuun kahaa koii nahiin   aarazuuon ne tadap kar  kyaa kahen kisase kahen  kyuunkar kahen kaise kahen sunanewaalaa daastaanedard kaa koii nahiin   dardamandon kaa jahaan men
dhiil die jaa  chal chal chamelii baag men,dada,1949,shamshad durrani chorus,nashad,shevan rizvi, fem ko       dhiil die jaa   3 dhiil male ko       dhiil die jaa   3 dhiil sb  chal chal chamelii baag men       guddii udaaenge gmd guddii ke sang aakaash pe       nainaa ladaaenge ko  chal chal chamelii    threedots  gmd nainon ke chhedistaan men       gar dil ulajh gaye  2 sb  maanjhe pe rakhake prem ke       ham kaat jaaenge sb  fem ko ham kaat jaaenge ko  chal chal chamelii    threedots  gmd     picnic pe jaa rahaa hai ye           college kaa kaarawaan  2 male ko picnic pe jaa rahaa hai ye           college kaa kaarawaan  2 sb      kahataa huaa hasiin           umangon kii daastaan  2 fem ko  kahataa huaa hasiin           umangon kii daastaan  2 gmd     aise men koii giit           muhabbat kaa chhed de  2 male ko aise men koii giit           muhabbat kaa chhed de  2 fem ko  dekho muqaabale men hain           ladakon ke ladakiyaan  2 chorus  chal chal chamelii    threedots
jab se chale gaye hain wo zindagii zindagii nahiin,natak,1947,suraiya,naushad,khumar barabankvi, jab se chale gaye hain wo zindagii zindagii nahiin saaz hai aur sadaa nahiin shammaa hai roshanii nahiin  chhod ke mujhako chal diye ye bhii nahiin kiyaa kayaal unake siwaa jahaan men aur meraa koii nahiin jab se chale gaye hain wo zindagii zindagii nahiin  saare jahaan kii raunaken jaise kisii ne luut liin phuul hai taazagii nahiin chaand hai chaandanii nahiin jab se chale gaye hain wo zindagii zindagii nahiin  jiine ko jii rahii huun main unake bagair bhii agar zindagii kah sakuun jise aisii to zindagii nahiin jab se chale gaye hain wo zindagii zindagii nahiin saaz hai aur sadaa nahiin shammaa hai roshanii nahiin 
kaagaz kii merii naav aur duur kinaaraa hai,do dil,1947,suraiya mukesh,govind ram,d n madhok, su 	kaagaz kii merii naav 	kaagaz kii merii naav aur duur kinaaraa hai 2 mu 	is dolatii naiyaa kaa 2 	ab kaun sahaaraa hai su 	kaagaz kii merii naav aur duur kinaaraa hai 	kaagaz kii merii naav  su 	aansuu bhii chhalakate hain aur gam kii ghataayen hain 2 	aavo merii aankhon men 2 	saawan kaa nazaaraa hai mu 	is dolatii naiyaa kaa 2 	ab kaun sahaaraa hai su 	kaagaz kii merii naav aur duur kinaaraa hai 	kaagaz kii merii naav  mu 	hamane terii aankhon men ek duniyaa basaaii thii 2 	jab tum hii phire hamase phir kaun hamaaraa hai 	is dolatii naiyaa kaa ab kaun sahaaraa hai su 	kaagaz kii merii naav aur duur kinaaraa hai 	kaagaz kii merii naav 
kaise rain katii morii aalii,sanskaar chhoti bahu,1940,wahidan bai jyoti,ashok ghosh,kanhaiya lal chaturvedi, wa kaise rain katii morii aalii sach sach mujhe bataao phuul kii baat chhupe na chhupaae kah do mat sharamaao  jyo bhaabhii wa raanii jyo chhodo mujhe na sataao wa chhoduungii main tabhii sakhii jab raat kii baat sunaao jyo kahuun wa kaho  jyoti jaise ki chaandanii chhitak rahii thii taaraa gan ithalaate main jaag rahii thii so bhii rahii thii chupake chupake wo aate the  pavan thaa chalataa mand mand tharthar karataa thaa ang ang kaise kahuun ab kaise kahuun  wa phir jyo wo chhed chhed musakaate the  wahiidan o badabhaagin sadaa suhaagin nit nit ye sukh paao o badabhaagin sadaa suhaagin nit nit ye sukh paao
aaye aaye hain sapane men hamaare wo,bachchon kaa khel,1946,naseem akhtar,c ramchandra,mukhram sharma, aaye aaye hain sapane men hamaare wo aaye aaye hain sapane men hamaare  muhabbat ke dariyaa pe donon the aaye main thii is kinaare wo the us kinaare aaye aaye hain sapane men hamaare  kahaan mainne aauun main kaise bataao pareshaan donon ishq ke bichaare aaye aaye hain sapane men hamaare  isii bebasii men lahar ik aaii chalen donon milane usii ke sahaare aaye aaye hain sapane men hamaare  usii ke gale mil ke main hans rahii thii khulii aankh dekhaa to chhitake the taare aaye aaye hain sapane men hamaare
ye duniyaa hai yahaan dil kaa lagaanaa kis ko aataa hai,shair,1949,lata mukesh,ghulam mohammed,shakeel, la  ye duniyaa hai 2  ye duniyaa hai yahaan dil kaa lagaanaa kis ko aataa hai 2  hazaaron pyaar karate hain 2  nibhaanaa kis ko aataa hai   mu  ye duniyaa hai yahaan dil men samaanaa kis ko aataa hai 2  mitaane vaale laakhon hai 2  banaanaa kis ko aataa hai  ye duniyaa hai   la  nigaahen pher lii tumane to ham kisakii taraf dekhen  kisakii taraf dekhen  tumhii kah do muhabbat kaa fasaanaa kis ko aataa hai  ye duniyaa hai   mu  vafaa kaa yuun to dam bharate hain is duniyaa men sab lekin  duniyaa men sab lekin  vafaa ke naam par mit kar dikhaanaa kis ko aataa hai  la  hazaaron pyaar karate hain 2  nibhaanaa kis ko aataa hai   ye duniyaa hai  yahaan dil kaa lagaanaa kisako aataa hai  ye duniyaa hai 
raam chale ban chale raam raghuviir,bharat milap,1942,,shankar rao vyas,pt indra,     raam chale 2 ban chale raam raghuviir 3  kahaan jaanakii janakdulaarii 2 kahaan laadalaa lachhaman re 2 jhuule the jo phuulhindole 2 aaj chale sang katu  ban re 2 ho gaii suunii aaj ayodhyaa suunaa sarayuu tiir 2  ban chale raam raghuviir 3  roko koii roko rath roko he purawaasii jaate hain sunn prawaasii  hote hain kyuun banawaasii 2 gaii kushii aur rahii udaasii  raam kaa rath kyaa chalataa hai sabako ye chakr kuchalataa hai shrii raam kaa rath kyaa chalataa hai sabako ye chakr kuchalataa hai raghukul kaa bhaagy badalataa hai 2 ugataa saa suuraj dhalataa hai 2 praan chale hain sang raam ke suunaa padaa shariir 2 
khaayegii thokaren ye jawaanii kahaankahaan,mirza sahiban,1947,g m durrani,pt amarnath husnlalbhagatram,qamar jalalabadi,     khaayegii thokaren ye jawaanii kahaankahaan 2 badanaam hogii merii kahaanii kahaankahaan 2  o rone waale ab teraa daaman bhii phat gayaa 2 pahunchegii aansuon kii rawaanii kahaankahaan 2 khaayegii thokaren ye jawaanii kahaankahaan  jis baag par nigaah padii wo ujad gayaa 2 barasaam  apanii aankh tapaanii kahaankahaan 2 khaayegii thokaren ye jawaanii kahaankahaan 
chalii dulhaniyaa chhamaachham chhamaachham chalii,jawab,1942,anima dasgupta,kamal dasgupta,pt madhur,     chalii dulhaniyaa chhamaachham chhamaachham chalii 2 dol rahaa man piyaa milan ko dol rahaa 2 dol rahaa man piyaamilan ko phuul banii aaj dil kii kalii haan phuul banii aaj dil kii kalii chalii dulhaniyaa chhamaachham chhamaachham chalii 2  tan pe hansataa ekek gahanaa 2 saawanbhaado jaise nayanaa 2 aaj jawaanii kii phulawaarii 2 phuulii aur phalii dulhaniyaa chhamaachham chhamaachham chalii 2  umad rahii gaalon pe laalii 2 ekek din hai banii diiwaalii 2 piyaa prem kii ek anokhii man men jot jalii dulhaniyaa chhamaachham chhamaachham chalii 2 
aa gaii bahaar aa gaii,nai taleem,1949,lata,vasant desai,s r chopda,      aa gaii bahaar aa gaii man kii kalii musakaaii nas nas men jaagaa pyaar jaagaa pyaar2  aankhon ne kyaa man se kahaa ang ang jhuum rahaa hone lagaa hai khumaar jaagaa pyaar man kii kalii musakaaii nas nas men jaagaa pyaar  virahaa ke din biit gaye gaale gaale giit naye bajane lage hain taar jaagaa pyaar aa gaii bahaar aa gaii man kii kalii musakaaii nas nas men jaagaa pyaar jaagaa pyaar  aankhon ne kyaa man se kahaa ang ang jhuum rahaa chaane lagaa hai khumaar jaagaa pyaar man kii kalii musakaaii nas nas men jaagaa pyaar 
do nainaa matavaare tihaare ham par zulm kare,my sister,1944,saigal,pankaj mullick,pt bhushan, do nainaa matavaare tihaare  2 ham par zulm kare do nainaa matavaare tihaare  2 ham par zulm kare  nainon men rahe to sudh budh khoye  2 chhupe to chain hare do nainaa matavaare tihaare  2 ham par zulm kare  tan tan ke chalae tir nas nas men uthae pir  2 madabhare rasile nithor bade na dare na dhar dhare do nainaa matavaare tihaare  2 ham par zulm kare  jab hoti ho tum us paar nas nas men uthae pir  2 man ki bina ke baj uthate jor jor se taar do nainaa matavaare tihaare  2 ham par zulm kare  paas ae to aise bhul gae pal khyan men saba kuchh bhul gae  2 khushiyon ke sote ubal pade har ang to rang bhare do nainaa matavaare tihaare  2 ham par zulm kare
insaan kyaa jo thokaren nasiib kii na sah sake,hamari baat,1943,parul ghosh anil biswas,anil biswas,narendra sharma, paa insaan kyaa insaan kyaa jo thokaren nasiib kii na sah sake insaan kyaa  insaan kyaa insaan kyaa jo gardishon ke biich kush na rah sake 2  insaan kyaa insaan kyaa jo thokaren nasiib kii na sah sake insaan kyaa  ani  main kishtii kyuun na chhod duun balaaon ke muqaabile tufaanon ke muqaabile 2 vo kishtii kyaa vo kishtii kyaa jo aandhiyon ke saaye men na rah sake 2  insaan kyaa  donon insaan kyaa jo thokaren nasiib kii na sah sake insaan kyaa  paa bach bach ke chalane vaale kii hai zindagii kyaa zindagii donon hai zindagii kyaa zindagii  2 paa dariyaaezindagii men jo na mauj ban ke bah sake 2 donon na mauj ban ke bah sake 4 dariyaaezindagii men jo na mauj ban ke bah sake 2  insaan kyaa  insaan kyaa jo thokaren nasiib kii na sah sake insaan kyaa 
jiivan sapanaa tuut gayaa,anokha pyaar,1948,lata,anil biswas,zia sarhadi,  jiivan sapanaa tuut gayaa tuut gayaa2 jiivan sapanaa tuut gayaa tuut gayaa2 jiivan sapanaa tuut gayaa ek musaafir aayaa aake dil kii duniyaa luut gayaa dil kii duniyaa luut gayaa jiivan sapanaa tuut gayaa threedots  man nagarii merii suunii padii thii aashaa ke dvaare pe kab se khadii thii2 haath men pii kaa aanchal sajanii2 aate aate chuut gayaa jiivan sapanaa tuut gayaa threedots 
tujhe o bewafaa ham zindagii kaa aasaraa samajhe,ziddi,1948,lata,khemchand prakash,raja mehdi ali khan, tujhe o bewafaa ham zindagii kaa aasaraa samajhe 2  bade naadaan the ham haaye samajhe bhii to kyaa samajhe 2   muhabbat men hamen taqadiir ne dhoke diye kyaa kyaa  dhoke diye kyaa kyaa  jo dil kaa dard thaa us dard ko ham dil kii davaa samajhe 2  bade naadaan the ham haaye samajhe bhii to kyaa samajhe   hamaarii bebasii ye kah rahii hai ro ro ke  duboyaa usane kashtii ko jise ham naakhudaa samajhe 2   kidhar jaaye ke is duniyaa men koii bhii nahiin apanaa  aaaaaa  usii ne bevafaaii kii jise jaanevafaa samajhe 2 
merii muniyaa kii ankhiyan men,vidya,1948,amirbai,s d burman,yashodanandan joshi, merii muniyaamerii muniyaa merii muniyaa kii ankhiyan men tuu aajaanindiyaa raanii aajaa2  miithii miithii de de tapkii  muniyaa jis se le le chapkii 2 sukh sapanon kii galiyaan isake man men aan khilaa jaa tuu aajaanindiyaa raanii aajaa merii muniyaa threedots  dhiime dhiime pavan ke jhonke aayeaaye ise bulaaye dhiime dhiime pavan ke jhonke aaye madhur raaginii desh prem kiigaa  ise sunaayeaaye ise bulaaye bas jaaye man men ye giit ho jaaye jiivan kii jiit2 isii jiit kaa pehraa isake phirse aan sajaa jaa tuu aajaanindiyaa raanii aajaa merii muniyaa threedots
o jaanevaale chaand zaraa muskuraake jaa,bazaar,1949,rafi,shyamsunder,qamar jalalabadi, o jaanevaale chaand zaraa muskuraake jaa zaraa muskuraaa zaraa muskuraake jaa zaalim zaraa nazar se nazar to milaake jaa o jaanevaale chaand zaraa muskuraake jaa  aayaa thaa aayaa thaa koii mast javaanii lie hue  2 raftaar men nadii kii ravaanii lie hue aankhon men shokiyon kii kahaanii lie hue kah do use ki ek jhalak to dikhaake jaa o jaanevaale chaand threedots  daulat hai jinake paas vo kitane hain kushanasiib ham duurduur aapase vo aapake qariib maanaa ki ham gariib hain dil to nahiin gariib daulat to aazamaaii hai dil aazamaake jaa o jaanevaale chaand threedots  bhagavaan tujhako pyaar sikhaae merii tarah bhagavaan bhagavaan tujhako pyaar sikhaae merii tarah dil men tere bhii aag lagaae merii tarah raaton ko tujhako niind naa aae merii tarah yaa dard lie jaa yaa meraa gam mitaake jaa o jaanevaale chaand threedots
chaar din kii chaandanii thii phir andherii raat hai,dillagi,1949,suraiya,naushad,shakeel,  chaar din kii chaandanii thii phir andherii raat hai ham idhar hain wo udhar hain beqasii kaa saath hai  2  kyaa kabar thii unakaa daaman haath se chhut jaayegaa gam ke haathon zindagii kaa kaaravaan lut jaayegaa dil lagaa kar gam uthaayen kyaa anokhii baat hai  chaar din kii chaandanii thii phir andherii raat hai ham idhar hain wo udhar hain beqasii kaa saath hai  
jab dil hii tuut gayaa,shahjehan,1946,saigal,naushad,majrooh, jab dil hii tuut gayaa jab dil hii tuut gayaa ham jii ke kya karenge ham jii ke kya karenge jab dil hii tuut gayaa  2  ulafat ka diyaa hamane is dil men jalaayaa tha   2 ummiid ke phuulon se is ghar ko sajaayaa tha   2 ik bhedii luut gayaa ik bhedii luut gayaa ham jii ke kya karenge ham jii ke kya karenge jab dil hii tuut gayaa   maaluum na tha itani mushkil hain meri raahen mushkil hain meri raahen   2 aramaan ke bahe aansuu hasarat ki bhari aahen  2  har sathi chhuut gayaa har sathi chhuut gayaa ham jii ke kya karenge ham jii ke kya karenge jab dil hii tuut gayaa 
ishq men maharuumiyaan  jo tum badale jahaan badalaa,naach,1949,suraiya,husnlalbhagatram,mulkhraj bhakri, ishq men maharuumiyaan naakaamiyaan barabaadiyaan merii qismat men jo likkhaa hai mujhe maaluum hai  jo tum badale jahaan badalaa nazar badalii zamaane kii 2 ye aansuu chaar baakii hain nishaanii dil lagaane kii jo tum badale jahaan badalaa  ujadanaa isako kahate hain bigadanaa isako kahate hain ke na tinake rahe naa shaak baaqii aashiyaane kii  jo tum badale jahaan badalaa nazar badalii zamaane kii 2 ye aansuu chaar baakii hain nishaanii dil lagaane kii jo tum badale jahaan badalaa  zaraa ruk jaao mere aansuon bahane se ruk jaao abhii to ibtedaa hii hai mere gam ke fasaane kii  jo tum badale jahaan badalaa nazar badalii zamaane kii 2 ye aansuu chaar baakii hain nishaanii dil lagaane kii jo tum badale jahaan badalaa 
