Title,Film,Year,Singer,Composer,Lyricist,Lyrics
dil ne tadap tadap ke tadapanaa sikhaa diyaa,faaslaa the distance,1974,bhupinder,jaidev,kaifi azmi, dil ne tadap tadap ke tadapanaa sikhaa diyaa iinaam ab mile ki sazaa sar jhukaa diyaa	diivaanaa karake chhod de jo ik zamaane ko mujh ko usii nigaah ne insaan banaa diyaa	bas itanaa jaanataa huun mujhe tumase pyaar hai aur pyaar men na jiit kisii kii na haar hai isake sivaa jo yaad thaa sab kuchh bhulaa diyaa
na bole tum na mainne kuchh kahaa,baaton baaton mein,1979,asha amit kumar chorus,rajesh roshan,yogesh, ra na bole tum na mainne kuchh kahaa la magar na jaane aisaa kyon lagaa ra ki dhuup men khilaa hai chaand din men raat ho gaii la ye pyaar kii binaa kahe sunaharii baat ho gaii	 ra na bole tum na mainne kuchh kahaa la magar na jaane aisaa kyon lagaa ra ki dhuup men khilaa hai chaand din men raat ho gaii la ye pyaar kii binaa kahe sunaharii baat ho gaii	ra badal rahii hai zindagii badal rahe hain ham koras aa aa aa aa aa aa aa la thirak rahe hain jaane aaj kyon mere kadam ra mere kadam mere kadam koras kisii ko ho na ho magar hamen to hai pataa	na bole tum	ra ghulii sii aaj saanson men kisii kii saans hai la saans hai saans hai	ye kaun aaj dil ke mere aaspaas hai koras aa aa aa aa aa aa aa la ye dhiiredhiire ho rahaa hai pyaar kaa nashaa	na bole tum	ra ye lag rahaa hai saarii ulajhanen sulajh gaiin la sulajh gaiin sulajh gaiin	ye dhadakanon kii baat dhadaken samajh gaiin koras aa aa aa aa aa aa aa	la na boliye kii bolane ko kuchh nahiin rahaa	na bole tum	na bole tum	
mujhe jaan na kaho merii jaan merii jaan,anubhav,1971,geeta,kanu roy,gulzar, merii jaan mujhe jaan na kaho merii jaan merii jaan merii jaan mujhe jaan na kaho merii jaan merii jaan merii jaan	jaan na kaho anjaan mujhe	jaan kahaan rahatii hai sadaa	jaan kahaan rahatii hai sadaa	anjaane kyaa jaane jaan ke jaae kaun bhalaa merii jaan mujhe jaan na kaho merii jaan	suukhe saavan baras gae kitanii baar in aankhon se do buunden naa barase in bhiigii palakon se merii jaan mujhe jaan na kaho merii jaan	honth jhuke jab honthon par saans ulajhii ho saanson men	honth jhuke jab honthon par saans ulajhii ho saanson men	do judavaan honthon kii baat kaho aankhon se merii jaan mujhe jaan na kaho merii jaan	
aap yuun faasalon se guzarate rahe,shankar hussain,1977,lata,khaiyyam,jaan nisar akhtar, aap yuun faasalon se guzarate rahe dil se kadamon kii aavaaz aatii rahii aahaton se andhere chamakate rahe raat aatii rahii raat jaatii rahii	ho gunagunaatii rahiin merii tanahaaiyaan duur bajatii rahiin kitanii shahanaaiyaan zindagii zindagii ko bulaatii rahii aap yuun faasalon se guzarate rahe dil se kadamon kii aavaaz aatii rahii aap yuun	kataraa kataraa pighalataa rahaa aasmaan	kataraa kataraa pighalataa rahaa aasmaan	ruuh kii vaadiyon men na jaane kahaan ik nadii ik nadii dilarubaa giit gaatii rahii aap yuun faasalon se guzarate rahe dil se kadamon kii aavaaz aatii rahii aap yuun	aap kii garm baahon men kho jaaenge aap kii narm zaanon pe so jaaenge so jaaenge muddaton raat niinden churaatii rahii aap yuun faasalon se guzarate rahe dil se kadamon kii aavaaz aatii rahii aap yuun 
jiivan path pe ek rath ke do pahiye ban chalate jaaen,agar,1977,yesudas asha,sonikomi,gulshan bawra, ye	jiivan path pe ek rath ke do pahiye ban chalate jaaen	jiivan path pe ek rath ke do pahiye ban chalate jaaen	aa o ho o o o o priit ke bandhan men bandha ke ham donon ek	nagar aaen ye jiivan path pe	ye	jab se teraa pyaar paayaa hai chhaaii hai mastii nigaahon	men	men	aa	sukh mil gayaa swarga kaa mujhako	sukh mil gayaa swarga kaa mujhako	aake sajan terii baahon men	aake sajan terii baahon men	janam janam ke saathii ham har janam men yuun hii	muskaaen ye o ho o o o o priit ke bandhan men	aa jiivan path pe	aa	ruuthe agar tuu kabhii mujhase puujaa se apanii manaa luun	main	main	ye	jiivan men wo pal na aaye kabhii	jiivan men wo pal na aaye kabhii	tujhase kahiin duur jaauun main	tujhase kahiin duur jaauun main	jidhar jidhar main dekhaa maruun bas tere hii saaye	laharaaye aa o ho o o o o priit ke bandhan men	ye jiivan path pe	aa	kal kaa bane sahaaraa jo aayaa hai ghar men wo apanaa	kal kaa bane sahaaraa jo aayaa hai ghar men wo apanaa	ye	dekhaa thaa milake jo hamane	dekhaa thaa milake jo hamane	puuraa huaa hai wo sapanaa	puuraa huaa hai wo sapanaa	do dekh ke apanii prem nishaanii badhatii jaaen aashaaen	o ho o o o o laa laa laa 
saamane ye kaun aayaa dil men huii halachal,jawani diwani,1972,kishore,r d burman,anand bakshi, saamane ye kaun aayaa dil men huii halachal dekh ke bas ek hii jhalak ho gaye ham paagal baaten mulaaqaaten to hongii ham se bhii vo ham pe khulengii kabhii aaj nahiin to kal	aankhon hii aankhon men	baaton hii baaton men kabhii jaan pahachaan hogii sun lo ye kahaanii hasiinaa ik anajaanii kisii din maharabaan hogii zuu zu zuu zuu zu zuu zuu zu zuu zuu zu zu zu saamane ye kaun aayaa	rahanaa hai yahaan to donon hain javaan to bhalaa duur kaise rahenge maanaa vo hasiin hai to ham bhii kam nahiin hain vo magaruur kaise rahenge la laa ra la laa ra la laa ra la laa la la saamane ye kaun aayaa	
saathii re bhuul na jaanaa meraa pyaar,kotwaal saab,1977,asha,ravindra jain,ravindra jain, saathii re bhuul na jaanaa meraa pyaar	 saathii re bhuul na jaanaa meraa pyaar	merii vafaa kaa ai mere hamadam kar le na aitabaar saathii re	duur kabhii kar de jo majabuurii vah duurii to hogii nazar kii duurii	duur kabhii kar de jo majabuurii vah duurii to hogii nazar kii duurii	terii duaayen gar saath rahiin aaegii phir se bahaar saathii re	kaash kabhii ye rainaa na biite priit kaa ye paimaanaa kabhii na riite	kaash kabhii ye rainaa na biite priit kaa ye paimaanaa kabhii na riite	dar hai kahiin aane vaalii sahar le le na dil kaa qaraar saathii re 
meraa tujh se hai pahale kaa naataa koii,aa gale lag ja,1973,kishore,r d burman,sahir, meraa tujh se hai pahale kaa naataa koii yuun hii nahiin dil lubhaataa koii jaane tuu yaa jaane na maane tuu yaa maane na	dhuaandhuaan thaa vo samaa yahaanvahaan jaane kahaan tuu aur main kahiin mile the pahale dekhaa tujhe to dil ne kahaa jaane tuu yaa jaane na maane tuu yaa maane na	tuu bhii rahii mere lie main bhii rahaa tere lie pahale bhii main tujhe baahon men leke jhuumaa kiyaa aur jhuumaa kiyaa jaane tuu yaa jaane na maane tuu yaa maane na	dekho abhii khonaa nahiin kabhii judaa honaa nahiin ab khel men yuunhii rahenge donon vaadaa rahaa ye is shaama kaa jaane tuu yaa jaane na maane tuu yaa maane na
pyaar kaa bandhan kuun kaa rishtaa,khel khilaadi ka,1977,mukesh lata,kalyanjianandji,rajinder krishan,	mu	pyaar kaa bandhan kuun kaa rishtaa chhuute se naa chhuute do	dil se dil kii dor bandhii jo tuute se naa tuute	pyaar kaa bandhan	la	lage rahen aur bhare rahenge pyaar bhare ye mele	ho pyaar bhare ye mele mu	kushiyon kaa jhuulaa jhuulenge bhaaiibahan alabele	ho bhaaiibahan alabele	sun le daataa inakaa naataa janamjanam naa chhuute do	dil se dil kii	mu	jagamagjagamag aae diivaalii laxmii dhan barasaae	ho laxmii dhan barasaae la	rangbirange dhaage lekar raakhii kaa din aae	ho raakhii kaa din aae	in dhaagon kaa rang ho gaharaa chhuute se naa chhuute do	dil se dil kii	
chalate chalate mere ye giit yaad rakhanaa,chalte chalte,1976,kishore,bappi lahiri,amit khanna, chalate chalate mere ye giit yaad rakhanaa kabhii alavidaa naa kahanaa kabhii alavidaa naa kahanaa rote hansate bas yuunhii tum gunagunaate rahanaa kabhii alavidaa	pyaar karate karate ham tum kahiin kho jaaenge inhii bahaaron ke aanchal men thak ke so jaaenge sapanon ko phir bhii tum yuunhii sajaate rahanaa kabhii alavidaa	biich raah men dilavar bichhad jaaen kahiin ham agar aur suunii sii lage tumhen	jiivan kii ye dagar ham laut aaenge	tum yuunhii bulaate rahanaa kabhii alavidaa	chalate chalate	rote hansate	alavidaa to ant hai aur ant kisane dekhaa ye judaaii hii milan hai jo ham ne dekhaa yaadon men aakar tum yuunhii gaate rahanaa kabhii alavidaa 
ye kis kaa tasavvur hai ye kis kaa fasaanaa hai,nonfilm,1970,chitra singh,jagjit singh,jigar moradabadi,	ye kis kaa tasavvur hai ye kis kaa fasaanaa hai jo ashq hain aankhon men tasbiih kaa daanaa hai	aankhon men namii sii hai chupchup se voh baithe hain naazuk sii nigaahon men naazuk saa fasaanaa hai	ye ishq nahiin aasaan itanaa to samajh liije ik aag kaa dariyaa hai aur duub ke jaanaa hai	yaa vo the kafaa ham se yaa ham hain kafaa un se kal un kaa zamaanaa thaa aaj apanaa zamaanaa hai 
jab mohabbat javaan hotii hai,jawaan mohabbat,1971,rafi,shankarjaikishan,hasrat,	jab mohabbat javaan hotii hai har adaa ik jabaan hotii hai tum jahaan pyaar se qadam rakh do vo zamiin aasamaan hotii hai jab mohabbat javaan	gunchegunche men hans rahe ho tum in kyaalon men bas rahe ho tum yuun mere dil men bas rahe ho tum jaise muralii kii taan hotii hai jab mohabbat javaan	kuchh kaho to kahaa nahiin jaataa dard dil kaa sahaa nahiin jaataa bin tumhaare rahaa nahiin jaataa haay mushqil men jaan hotii hai jab mohabbat javaan	halkaahalkaa suruur hotaa hai dil to mastii men chuur hotaa hai baat jo bhii kahii nahiin jaatii vo nazar se bayaan hotii hai jab mohabbat javaan	
ek main aur ek tuu,khel khel mein,1975,asha kishore,r d burman,gulshan bawra,	kishor	ek main aur ek tuu donon mile is tarah ho ek main aur ek tuu donon mile is tarah aur jo tan man men ho rahaa hai ye to honaa hii thaa	kyuun nahiin milate hain yaar yaar se de mujhe pyaar kaa javaab pyaar se dhadakanen huii javaan vaqt bhii hai maharabaan phir ye kaisii duuriyaan bolo bolo bolo bolo bolo	aashaa	ek main aur ek tuu donon mile is tarah ho ek main aur ek tuu donon mile is tarah aur jo tan man men ho rahaa hai ye to honaa hii thaa	duuriyaan vaqt aane pe mitaayenge ek din itanaa paas paas aayenge intazaar tab talak beqaraar tab talak yuun hii pyaar tab talak bolo bolo bolo bolo bolo	kishor	ek main aur ek tuu donon mile is tarah ho ek main aur ek tuu donon mile is tarah aur jo tan man men ho rahaa hai ye to honaa hii thaa	aashaa	dillagii ban gayii hai dil kii lagii	kishor	he zindagii naam hai isii kaa zindagii	aashaa	ho khel khel men sanam aa gaye jahaan pe ham rok le vahiin kadam bolo bolo bolo bolo bolo	kishor	ek main aur ek tuu	aashaa	donon mile is tarah	kishor	ek main aur ek tuu	aashaa	donon mile is tarah	kishor	aur jo tan man men ho rahaa hai	aashaa	huun huun huun huun huun huun	kishor	ye to honaa hii thaa	aashaa	ye to honaa hii thaa	kishor	ye to honaa hii thaa 
kajaraa lagaake re bindiyaa sajaake,jal bin machhali nritya bin bijalee,1971,lata,laxmikantpyarelal,majrooh, kajaraa lagaake re bindiyaa sajaake ho aaii main to aaii re aaii mohe laaii milan dhun piyaa kii laharal kii chaand detii madhur taan ho aaii main to aaii	e tum naa bologe naa bolo naa bolo naa bolo naa bolo	ham sang naa sang naa ham sang naa dologe naa dolo naa dolo naa dolo naa dologe hiss main hiss bhii hiss	boluungii nahiin tum hiss sang doluungii nahiin karuun par main kyaa bas men nahiin jiyaa ho aaii main to aaii re aaii	lo main hii haarii re haarii re haarii re haarii re haarii bhaii tum pe tum pe bhaii tum pe vaarii re main vaarii re vaarii re vaarii re vaarii re hiss e hiss jii hiss ab to bol do naa jaao akhiyaan khol do balam jaago re garavaa laago more ho aaii main to aaii re aaii 
teraa jogii aayaa tuu daal de bhixaa pyaar kii,meraa jeewan,1976,rafi pankaj mitra,sapan jagmohan,m g hashmat,	teraa jogii aayaa	teraa jogii aayaa	tuu daal de bhixaa pyaar kii aur lele duaa diladaar kii teraa jogii aayaa	main jaanuun tuu jaane yaa rab jaane	main jaanuun tuu jaane yaa rab jaane	hiir bane tuu raanjhaa ban ke terii galii main aauun naam agar ho teraa lailaa main majanuun kahalaauun tere pyaar men patthar khaauun aur mar ke amar ho jaauun teraa jogii aayaa	pyaar ke raahii janamjanam men ruup badal ke aae phir bhii aankhen naa pahachaanen ye to samajh naa paae mere dil ke aramaan gaaen aur tujhako yaad dilaaen teraa jogii aayaa	
tum mujhe yuun bhulaa na paaoge,pagla kahin ka,1970,lata,shankarjaikishan,hasrat jaipuri, tum mujhe yun bhulaa na paaoge haan tum mujhe yun bhulaa na paaoge jab kabhii bhii sunoge giit mere sang sang tum bhii gunagunaoge haan tum mujhe yun bhulaa naa paaoge ho tum mujhe yun	biitii baaton kaa kuchh kayaal karo kuchh to bolo kuchh hamase baat karo	biitii baaton kaa kuchh kayaal karo kuchh to bolo kuchh hamase baat karo	raazedil men tumhen basaauungii main tumhaarii huun maan jaaoge	haan tum mujhe yun bhulaa na paaoge haan tum mujhe yun	merii kaamoshiyon ko samajho tum zindagii aaj men guzaarii hai	merii kaamoshiyon ko samajho tum zindagii aaj men guzaarii hai	main mitii huun tumhaarii chaahat men aur kitanaa mujhe mitaaoge	haan tum mujhe yun bhulaa na paaoge tum mujhe yun	dil hii dil men tumhiin se pyaar kiyaa apane jiivan ko bhii nisaar kiyaa	dil hii dil men tumhiin se pyaar kiyaa apane jiivan ko bhii nisaar kiyaa	kaun tadapaa tumhaarii raahon men jab ye sochoge jaan jaaoge haan tum mujhe yun bhulaa na paaoge tum mujhe yun 
falaq se tod ke sitaare  koii nazaraanaa le kar aayaa,aan milo sajna,1970,rafi,laxmikantpyarelal,anand bakshi,	falaq se tod ke sitaare dekho log laae hain magar main vo nahiin laayaa jo saare log laae hain	koii nazaraanaa le kar aayaa huun main diivaanaa tere lie aaj chhalakaa hai kushiyon kaa paimaanaa tere lie	sabhii ke dilon ko ye dhadakaa rahaa hai samaan saazedil pe gazal gaa rahaa hai saarii baaten ruk gaii hain sabakii aankhen jhuk gaii hain terii mahafil men aayaa shaayad koii mastaanaa tere lie koii nazaraanaa	tujhe dushmanon kii nazar lag na jaae rahen duur tujhase sadaa gam ke saae gunagunaae tuu hameshaa muskaraae tuu hameshaa gulashan ban jaae ummiidon kaa har ek viiraanaa tere lie koii nazaraanaa	
tum kitanii khuubasuurat ho ye mere dil se puuchho,jungle mein mangal,1972,kishore,shankarjaikishan,hasrat neeraj, tum kitani khuubasurat ho ye mere dil se puuchho in dhadakanon se puuchho tum kyon dil hai tumase divaanaa	sharamaa rahii ho jaanaa bal khaa rahii ho jaanaa mujhe maano yaa naa maano apanaa to tumhii ko maanaa	sharamaa rahii ho jaanaa bal khaa rahii ho jaanaa mujhe maano yaa naa maano apanaa to tumhii ko maanaa	kabhii duur jaake luutaa kabhii paas aake luutaa jo sitam kii aaj tumane mujhe muskuraake luutaa
chalaa bhii aa aajaa rasiyaa,man ki aankhen,1970,rafi lata,laxmikantpyarelal,sahir,	la	chalaa bhii aa aajaa rasiyaa	o jaane vaale aa jaa terii yaad sataae	kvaabon kaa gharaundaa kahiin tuut na jaae	chalaa bhii aa	murajhaa chale hain aramaan saare	dhundhalaa gae hain sabhii ujale nazaare	jiiuungii main kaise gamon ke sahaare	tarasii nigaahen merii tujhako sadaa den tujhako pukaaren	chalaa bhii aa aajaa rasiyaa	baithii huun main kab se terii aas lagaae	o jaane vaale	itanaa bataa jaa tere dil men kyaa hai	aa ke bataa jaa	merii kyaa kataa hai	is zindagii kaa tuu hii aasaraa hai	kyaa vo kataa hai jisape kafaa hai jisakii sazaa hai	dil to gayaa meraa kahiin jaan na jaae	jaane vaale	ra	merii lagan ko kahaan tuune jaanaa	tere lie to meraa dil hai diivaanaa	har saans merii teraa hii taraanaa	ye zindagaanii kyaa hai terii kahaanii hai teraa hii fasaanaa	teraa meraa vo hai rishtaa	ke tuuten jo balaaen to bhii tuut na paae do	tuuten jo balaaen to bhii tuut na paae	tuuten jo balaaen to bhii tuut na paae	
simatii huii ye ghadiyaan phir se na bikhar jaayen,chambal ki qasam,1979,rafi lata,khaiyyam,sahir,	la	simatii huii ye ghadiyaan	phir se na bikhar jaayen	phir se na bikhar jaayen	ra	is raat men jii len ham	is raat men mar jaayen do	is raat men mar jaayen	simatii huii ye ghadiyaan	ra	ab subahaa na aa paaye la	aao ye duaa maangen	ab subahaa na aa paaye ra	aao ye duaa maangen la	is raat ke har pal se	raaten hii ubhar jaayen do	raaten hii ubhar jaayen	simatii huii ye ghadiyaan	la	duniyaa kii nigaahen ab	ham tak na pahunch paayen ra	duniyaa kii nigaahen ab	ham tak na pahunch paayen la	taaron men basen chalakar ra	dharatii pe utar jaayen do	dharatii pe utar jaayen	simatii huii ye ghadiyaan	la	haalaat ke tiiron se	chhalanii hain badan apane	chhalanii hain badan apane	ra	paas aao ke siinon ke	kuchh zakm to bhar jaayen	kuchh zakm to bhar jaayen	do	simatii huii ye ghadiyaan	ra	aage bhii andheraa hai la	piichhe bhii andheraa hai	aage bhii andheraa hai ra	piichhe bhii andheraa hai do	apanii hain wohii saansen	jo saath guzar jaayen	jo saath guzar jaayen	simatii huii ye ghadiyaan	la	aa	aa	aa	huun huun huun	ye ghadiyaan	phir se	huun huun huun	simatii huii	huun huun huun	bichhadii huii ruuhon kaa	ye mel suhaanaa hai	ye mel suhaanaa hai	ra	is mel kaa kuchh ahasaan	jisamon pe bhii kar jaayen do	jisamon pe bhii kar jaayen	simatii huii ye ghadiyaan	la	tarase huye jazabon ko	ab aur na tarasaao ra	tarase huye jazabon ko do	ab aur na tarasaao ra	tum shaane pe sar rakh do la	ham baanhon men bhar jaayen	ham baanhon men bhar jaayen	do	simatii huii ye ghadiyaan 
dukh men hii sukh hai chhipaa re,saavan ko aane do,1979,jaspal singh chorus,rajkamal,madan bharti, gagan ye samajhe chaand sukhii hai chandaa kahe sitaare	saagar kii laharen ye samajhe hamase sukhii kinaare	o sathi dukh men hii sukh hai chhipaa re	dur ke parvat dur hii rah ke lagate sabako suhaane	paas agar jaakar dekhen to patthar kii chattaane	kaliyaan samajhe chaman sukhii hai chaman kahen re bahaaren	o sathi dukh men hii sukh hai chhipaa re o saathii	bhaiyaa re sathi re bhaiyaa re ho raamaa re	hai raamaa hai raamaa ko	raat andherii	hai raamaa ko	raat andherii soche man men hai din men ujiyaaraa	din kii garamii soch rahii hai	hai shiital andhiyaaraa	o sathi hai shiital andhiyaaraa	patajhad samajhe sukhii hai savan	savan kahe angaare	o sathi dukh main hii sukh hai chhipaa re o saathii	o sathi re o bandhu re	sathi re bandhu re	nirdhan dhan kii chaah ko lekar firataa maaraa maaraa	dhan vaalon ko chain nahiin	ye kaisii jag kii maayaa	ik duje ko sukhii samajhate sukh ko sabhii pukaare	o sathi dukh men hii sukh hai chhipaa re o saathii 
duniyaa o duniyaa teraa javaab nahiin,naya zamaana,1971,kishore,s d burman,anand bakshi, duniyaa o duniyaa teraa javaab nahiin terii jafaaon kaa bas koi hisaab nahiin	tuu chhaanv hai yaa hai dhuup khabar kisako kyaa hai teraa asalii ruup khabar kisako aaye nazar kaise tuu aansuu hai kvaab nahiin duniyaa o	tere zubaan pe hai zikr sitaaron kaa tere labon pe hai naam bahaaron kaa par tere daaman men kaante hain gulaab nahiin duniyaa o	ye kin khayaalon men kho gaye hain aap kyon kuchh pareshaan se ho gaye hain aap	aapase to mujhako kuchh shiqavaa janaab nahiin duniyaa o 
dekh ke tumako  o hamako tumase ho gayaa hai pyaar,amar akbar anthony,1977,kishor lata mukesh rafi,laxmikantpyarelal,anand bakshi,	ki	dekh ke tumako dil dolaa hai	god promise ham sach bolaa hai	o hamako tumase ho gayaa hai pyaar kyaa karen	bolo to jien bolo to mar jaaen	bolo to jien bolo to mar jaaen	la	o hamako tumase	ki	kabhii boluun main kabhii bole tuu i love you la	love you	maine tumape tumane mujh pe kar diyaa jaaduu	i love you ki	love you ki	ab tak chhupaae rakhaa sholaa dabaae rakhaa aa	ab tak chhupaae	ki	raaz ye hamane ab kholaa hai	god promise ham	o hamako tumase	do	hamako tumase	la	kaise main boluun tere sang main doluun mu	tere sang jiivan kii dor bandhii hai	main sapanon kaa saagar tuu prem nadii hai	ab tak chhupaae	aa	ab tak chhupaae	mu	chaandchakorii jyuun duniyaa men	raam qasam tuu rahe jiyaa men	hamako tumase	do	bolo to jien	hamako tumase	ra	dil men dilabar tuu rahataa hai	kudaa gavaah ham sach kahataa hai	hamako tumase	ek to akabar kaa salaam usamen shaamil teraa naam	do lafzon men kahataa huun mukh se kissaa tamaam	main shaayar huun meraa hai vaastaa hasiinon se	terii furqat men soyaa nahiin mahiinon se la	nahiin karate ye baaten paradaanashiinon se	sarebaazaar chhodo chhed mahazabiinon se ra	ab tak chhupaae	aa	ab tak chhupaae	ra	husn hameshaa ruuthaa rahataa hai	kudaa gavaah ham	
