Title,Film,Year,Singer,Composer,Lyricist,Lyrics
laathii se maare naa  maare nazar se kataarii,khullam khulla pyaar karen,2001,sonu nigam jaspindar narula,anand milind,sameer, laathii se maare naa kankar se maare haay chaakuu se maare naa khanzar se maare maare nazar se kataarii gazab kare ladakii kanvaarii	ho palakon se maare naa aankhon se maare honthon se maare naa haathon se maare maare nazar se ishaaraa gazab kare ladakaa kanvaaraa	gaalon kii rangat gulaabii gulaabii aankhen hain isakii sharaabii sharaabii isake fasaane kitaabii kitaabii chaahe na mujhako zaraa bhii zaraa bhii kahanaa na maane ruuthii hai ruuthii terii kahaanii jhuuthii hai jhuuthii chotii se maare na aanchal se maare haay chhalle se maare na paayal se maare to maare nazar se	ladakaa hai kaisaa anaadii anaadii khud ko samajhataa khilaadii khilaadii pyaarii lage isakii gaalii re gaalii isakii adaa hai niraalii niraalii samajhaauun kaise paagal hai paagal mujhako banaa le kaajal re kaajal golii se maare na bolii se maare o phuulon se maare na kaanton se maare to maare nazar se	
koii suurat nahiin aankhon men  is mohabbat ke sivaa,pyaasa,2002,sonu nigam alka yagnik,sanjeev darshan,faiz anwar, koii suurat nahiin aankhon men terii suurat ke sivaa koii hasarat nahiin is dil men terii hasarat ke sivaa kah rahaa aaj dil ab to jiinaa hai mushkil is mohabbat ke sivaa	jaane kab main ban baithaa teraa diivaanaa shaayad apanaa dil hogaa kuchh aashiqaanaa is jahaan se judaa lag rahaa tuu mujhe bas yahii sochakar dil diyaa hai tujhe mil gaii jabase tuu kuchh bhii maangaa naa rab se terii ulfat ke sivaa koii suurat nahiin	aii aii yaa yaa aii aii yaa rakh detii huun apanaa dil raahon men terii jiinaa hai ab mujhako to baahon men terii zindagii pyaar men muskuraane lagii jabase tuu mere dil men samaane lagii main tujhe chaahatii huun kuchh bhii chaahaa naa maine terii chaahat ke sivaa koii suurat nahiin	
saanson men merii saanson men nashaa hai pyaar kaa,teraa chehra nonfilm,2002,adnan sami,adnan sami,sameer,	saanson men merii saanson men nashaa hai pyaar kaa kaa kaa aankhon men merii aankhon men nashaa hai pyaar kaa kaa	saanson men merii saanson men nashaa hai pyaar kaa kaa kaa aankhon men merii aankhon men nashaa hai pyaar kaa kaa	khoyaakhoyaa kvaabon men khoyaakhoyaa raaton men aajaa merii baanhon men aa jaa	saanson men merii saanson men nashaa hai pyaar kaa aankhon men merii aankhon men nashaa hai pyaar kaa khoyaakhoyaa kvaabon men khoyaakhoyaa raaton men aajaa merii baanhon men aa jaa	mujhape maratii ho mujhako hai ye pataa pataa pataa choriichorii letii ho tum naam meraa meraa meraa chhodo naa tum kahanaa meraa maan lo itanii zid achchhii nahiin tum jaan lo pyaasaapyaasaa meraa tan mere tan men hai agan is agan ko aa ke tuu bujhaa saanson men merii saanson men nashaa hai pyaar kaa kaa kaa aankhon men merii aankhon men nashaa hai pyaar kaa kaa khoyaakhoyaa kvaabon men khoyaakhoyaa raaton men aajaa merii baanhon men aa jaa saanson men merii saanson men men men saanson men merii saanson men o o	puuchhatii ho sabase tum yahaanvahaan vahaan vahaan puuchh lo tum mujh se jaanejahaan jahaan jahaan shiishe men tuu dekh le cheharaa teraa teraa teraa tere chehare pe likhaa hai naam meraa chhod bhii do naa naa naa hai mohabbat bolo naa is raaz ko ab kholo naa	saanson men merii saanson men nashaa hai pyaar kaa kaa kaa aankhon men merii aankhon men nashaa hai pyaar kaa kaa	saanson men merii saanson men nashaa hai pyaar kaa kaa kaa aankhon men merii aankhon men nashaa hai pyaar kaa kaa	khoyaakhoyaa kvaabon men khoyaakhoyaa raaton men aajaa merii baanhon men aa jaa saanson men merii saanson men nashaa hai pyaar kaa kaa kaa aankhon men merii aankhon men nashaa hai pyaar kaa kaa khoyaakhoyaa kvaabon men khoyaakhoyaa raaton men aajaa merii baanhon men aa jaa saanson men merii saanson men
piyaa basantii re kaahe sataae aajaa,piya basanti nonfilm,2001,sultan khan chitra,sandesh shandilya,akhilesh sharma, piyaa basantii re kaahe sataae aajaa jaane kyaa jaaduu kiyaa pyaar kii dhun chhede jiyaa o kaahe sataae aajaa piyaa basantii re	o baadal ne angadaaii lii jo kabhii laharaayaa dharatii kaa aanchal ye pattaa pataa ye buutaa buutaa chhede haii kaisii ye halachal manavaa ye dole jaane kyaa bole maanegaa naa meraa jiyaa tere hain ham tere piyaa o kaahe sataae aajaa piyaa basantii re	palakon ke sirahaane baithe khvaab vahii jo aane vaale dil kii girah girah khole man men pyaar jagaane vaale satarangii sapane bole re kaahe sataae aajaa piyaa basantii re	
o priyaa jab jab tuu mere saamane  tujhe chhuune ko dil kare,jaan nonfilm,2000,sonu nigam,nikhil vinay,faiz anwar, o priyaa jab jab tuu mere saamane aatii hai mere dil men ik ajiib sii halachal hone lagatii hai tuu meraa pyaar merii puujaa merii zindagii hai aa dekh dekh tuu meraa paagalapan ki main har chehare men teraa cheharaa talaash karataa huun ye mujhe kyaa ho gayaa hai kyaa kahuun bas tujhe chhuune ko dil kare tujhe paane ko dil kare bas	tujhe chhuune ko dil kare tujhe paane ko dil kare bas jo baat mere dil men chhupii vo bataane ko dil kare o priyaa o priyaa priyaa priyaa	tujhe chhuune ko	ye ruup mahakaa ye zulf bikharii ye dil lubhaanaa teraa madahosh mujhako karane lagaa hai yuun muskuraanaa teraa terii dhadakan men aaj to bas jaane ko dil kare tujhe chhuune ko	jazbaat dil ke phir aaj badale mausam hai rangon bharaa phuulon ke jaise khilate badan ko aa chuum luun main zaraa tujhe chhuune ko	
jaaneman tujhako jo paayaa  pyaar ne jiinaa sikhaayaa,khwahish,2003,kk asha,milind sagar,faaiz anwar,	ke	jaaneman tujhako jo paayaa	pyaar ne	jiinaa sikhaayaa	jiinaa sikhaayaa	aa	dhadakan men tuu rahane lagaa	dil ye meraa kahane lagaa	tuu meraa pyaar hai	tuu meraa pyaar hai	ke	jaaneman tujhako jo paayaa	pyaar ne	jiinaa sikhaayaa	jiinaa sikhaayaa	tujhako aa	tujhako ke	nazar men basaa luun aa	basaa luun ke	aajaa gale se lagaa luun	tujhako nazar men basaa luun	aajaa gale se lagaa luun aa	kuchh hosh pahale aane to do ke	ye bekudii merii jaane to do aa	ye be kudii naa jaane kyaa kare ke	jaaneman tujhako jo paayaa	pyaar ne	jiinaa sikhaayaa	jiinaa sikhaayaa	aa	paa ke ke	paa ke aa	mujhe naa khonaa tuu ke	naa khonaa tuu aa	mil ke judaa naa honaa tuu	paa ke mujhe naa khonaa tuu	mil ke judaa naa honaa tuu ke	qismat men kyaa hai kisako kabar aa	tuu saath denaa ai hamasafar ke	tere binaa main jii nahiin sakuungaa ke	jaaneman tujhako jo paayaa	pyaar ne	jiinaa sikhaayaa	jiinaa sikhaayaa	aa	dhadakan men tuu rahane lagaa	dil ye meraa kahane lagaa	tuu meraa pyaar hai	tuu meraa pyaar hai	
nainaa niir bahaaen,water,2005,sadhana sargam,a r rahman,sukhwinder singh, nainaa nainaa niir bahaaen mujh birahan kaa dil saajan sang jhuum jhuum ke gaae nainaa	vish kaa pyaalaa kaam na aayaa miiraa ne piike dikhalaayaa prem to hai gangaajal isamen vish amrit ban jaae nainaa	prem hai giridhar kii baansuriyaa prem hai raadhaa kii saanvariyaa ye hai saat suron kaa dariyaa jharjhar bahataa jaae nainaa	
rangrang mere rangrang men rang jaayegii tuu rang,bollywood hollywood,2003,sonu nigam alisha chinoy,sandeep chowta,subhu, rangrang mere rangrang men rang jaayegii tuu rang sangsang mere sangsang men sang aayegii sang	rang sang meraa mil jaayegaa angang teraa khil jaayegaa rang sang meraa mil jaayegaa angang teraa khil jaayegaa	alisha rangon men hai	ishqpyaar sonu	aankhon men hai	mast bahaar alisha baanhon men hai	pahalaa yaar sonu	lamhon men hai	intazaar alisha	honthon pe hai ik pukaar	dil men hai dardeizahaar	dil men hai dardeizahaar	sonu	rangrang mere rangrang men	sonu	goraa saa badan sharmaaye alisha goraa saa ye ang khil jaaye sonu	mastii bharaa man muskaaye alisha hansatehansate ham kho jaayen sonu	yaadon ko ham samhaalen	vaadon ko ham na bhoolen	vaadon ko ham na bhoolen	alisha	rangrang mere rangrang men	sonu	rangrang mere rangrang men	sangsang mere	alisha rang sang meraa mil jaayegaa	sonu	rang sang meraa mil jaayegaa both	rangrang mere rangrang men
shaayad yahii to pyaar hai,lucky  no time for love,2005,lata adnan sami,adnan sami,sameer, a	ik ajanabii saa ehasaas dil ko sataaye shaayad yahii to pyaar hai la betaabiyon men dhadakan merii chain paaye shaayad yahii to pyaar hai a	kuchh bhii kaho naa kuchh bhii suno naa phir bhii bechain dil hai hamaaraa bahake qadam hain mushkil men ham hain dekho sanbhale bhalaa kaise yaaraa la chaahe binaa hii nazadiik ham chale aae shaayad yahii to pyaar hai	la nazaren bichhaa den pahare lagaa den dil pe par dil kisii kii na maane a	kaanton pe chalake sholon men jalake roken milake rahenge diivaane la chaahat kii lau to aandhiyon men bhii jhilamilaaye shaayad yahii to pyaar hai	a	ye mulaaqaaten ye terii aake baaten ik pal na main bhuul paauun la itanii mohaabat hai kitanii chaaahat tum se kaise bhalaa main bataauun a	achchhaa lage jo tuu saaamne muskuraayen shaayad yahii to pyaar hai la ik ajanabii saa ehasaas dil ko sataaye	
aapake aane se  aapako dekhen kabhii  ham khush hue,ek rishtaa,2001,kumar sanu mohammed aziz alka yagnik sarika kapoor,nadeem shravan,sameer, aapake aane se ghar men kitanii raunak hai aapako dekhen kabhii apane ghar ko dekhen ham ham khush hue ham khush hue ham khush hue	kitanii suunii suunii thiin vo merii raaten kitane suune suune the din kaise main bataauun kaise hain guzaare maine vo judaaii ke din tere laut aane se ghar men kitanii raunak hai aapako dekhen kabhii	tuune jo bulaayaa main to chalii aaii khoii zindagii mil gaii aisaa lagataa hai saathii tujhe paa ke mujhako har khushii mil gaii faasale mitaane se ghar men kitanii raunak hai aapako dekhen kabhii	aankhon men khushii ke aansuu bhar aae roke na ruke bah gae boluun main kyaa boluun kahanaa jo mujhe thaa aansuu mere vo kah gae dekho muskuraane se ghar men kitanii raunak hai aapako dekhen kabhii	
dil de de dil le le  saarii umar main rahuun atharaa saal kaa,ab ke baras,2002,sonu nigam chorus,annu malik,sameer, dil de de dil le le dil le le dil de de mujhe pyaar lagataa hai pyaaraa main huun adaaon kaa maaraa kisii ne aankh churaaii kisii ne dil men utaaraa hasiin hai samaan muhabbaten javaan kariib aa ke kah rahiin mujhase javaaniyaan	saarii umar main rahuun atharaa saal kaa dil de de	yuu mat mariinaa ma ma ma ma re dyuu natii natiinaa na na na na re jaanam ye umr to aatii hai ek baar isamen hain shokhiyaan isamen hotaa hai pyaar rok luun vaqt ko ye umar naa dhale zindagii bhar sanam silasilaa ye chale milatii rahen hasiinon se hasiin nishaaniyaan saarii umar main	chandaa kii chaandanii rab kii jaaduugarii hogii hogii kahiin sapanon kii vo parii kyaa use hai pataa kyaa use hai khabar dhuundhatii hai use har jagah ye nazar kabhii kahiin mile vo to banen kahaaniyaan saarii umar main	
dekho naa,swades,2004,alka yagnik udit narayan,a r rahman,javed akhtar, a dekho naa zaraa dekho naa tum ho main huun aur ye tanhaaiyaan hain dekho naa zaraa dekho naa kaisii narm sii ye parachhaaiyaan hain suno zaraa suno zaraa dhadakanon kii sadaa suno zaraa suno zaraa geet kaamoshii kaa suno zaraa suno zaraa kahatii hai raat kyaa	u raat hai leke aayii kitane aramaan anajaane kahatii hai sau afasaane sunataa huun main raat ne lii angadaaii anahonii baat hai hotii bikhare hain jaise motii chunataa huun main tumane ye kyaa kah diyaa merii aankhon men diye hain jaise jal gaye tumane ye kyaa kah diyaa merii raaton ke andhere jaise dhal gaye	a tumase hii to milake mainne jaanaa hai sapane kyaa hote hain o tumase hii to milake mainne jaanaa hai dil kaise khote hain o	u chaandanii se bhii pyaarii mujhako in palakon kii chhaanv tumane basaayaa mere dil men ik sapanon kaa gaanv	a tumane mujhako chaahaa to mausam rang chhalakaataa hai har pal jee ab gaataa hai mere liye	u tumane mujhako chaahaa to jeevan kii saarii raahen khole hain apanii baahen mere liye	a dekho naa	u tum bin din suune the raaten suunii thiin viiraanii thii chhaayii o ab jaise din chamake raaten mahakii hain tum ho jo hamaraahii o	a tum bin jaise main thii adhoorii poorii ho gayii hoon main tumako paake jag paayaa hai par kud kho gayii hoon main	u ham donon ne ab jaanaa jeene kaa matalab kyaa hai a pahale kyaa thii ab kyaa hai ye zindagii u ham donon ne ab jaanaa duniyaa kitanii pyaarii hai a paayii kitanii saarii hai hamane kushii	u dekho naa	a suno zaraa 
gumashudaa  koii huaa kahaan huaa  dekhane men hai hasiin,chalte chalte,2003,sonu nigam,aadesh shrivastava,javed akhtar,	so	gumashudaa	gumashudaa	koii huaa kahaan huaa	kal thaa main yahaan vo bhii thii yahiin	main huun phir yahaan lekin vo nahiin	o o o kal thaa main yahaan vo bhii thii yahiin	main huun phir yahaan lekin vo nahiin	gumashudaa	gumashudaa	gumashudaa ho gumashudaa	dekhane men hai hasiin rahatii hai yahiinkahiin	kho gaii haan kho gaii	vo parii vo apsaraa dilanashiin dilarubaa	kho gaii haan kho gaii	phirataa huun yahaanvahaan leke apane dil aur jaan	phirataa huun yahaanvahaan leke apane dil aur jaan	dhuundhaa hai saaraa jahaan kyaa jaane vo hai kahaan	gumashudaa	gumashudaa	gumashudaa ho gumashudaa	gumashudaa ho re gumashudaa	ko	laa laa laa laa	are saajanaa manmohanaa	yaa banaa to bhulaa to banaa de ye use priyatamaa	kaay ko	so	dil kii in baaton se main thaa bilkul anjaanaa	dil kii in baaton se main thaa bilkul anjaanaa	lekin us ladakii ne kar daalaa hai diivaanaa	jahaan bhii main dekhuun bas lagataa hai vo khadii hai	bas usakaa hii cheharaa aankhon men har ghadii hai ko	itanii bhii kyaa bechainii hai kyaa naam daastaan so	gumashudaa	gumashudaa	gumashudaa ho gumashudaa	gumashudaa ho re gumashudaa	ko	laa laa laa	so	yaaraa tum jo mujhako us ladakii se milavaa do	yaaraa tum jo mujhako us ladakii se milavaa do	merii khoii kushiyaan jo phir vaapas dilavaa do	ghar jo dikhaa do usakaa ghar apanaa lutaa duun yaaraa	ab jo mile vo mujhako use apanaa banaa luun yaaraa ko	jaane puure kab honge bechaare ke aramaan so	gumashudaa	gumashudaa	gumashudaa ho gumashudaa	gumashudaa ho gumashudaa	dekhane men hai hasiin	kyaa jaane vo hai kahaan	gumashudaa	gumashudaa	gumashudaa ho dilarubaa	gumashudaa	gumashudaa	gumashudaa merii mahabubaa	gumashudaa	gumashudaa	gumashudaa merii dilarubaaa 
ham bhuul gaye hain rakh ke kahiin,aks,2001,chitra hariharan,anu malik,gulzar, ham bhuul gaye hain rakh ke kahiin wo cheej jise dil kahte the wo cheej jise dil kahte hain sthaayee	ummeed bhee ajnabee lagatii hai aur dard paraayaa lagataa hai aaiine men jisako dekhaa thaa bichhadaa huaa saayaa lagataa hai	ham bhuul gaye hain rakh ke kahiin	naa jaane kahaan chhod aaye hain wo shaks jise ham jaanate the aahat bhii sunaaii detii nahiin parachhaaiin se ham pahachaanate the	naa jaane kahaan chhod aaye hain wo shaks jise ham jaanate the aahat bhii sunaaii detii nahiin parachhaaiin se ham pahachaanate the	ham bhuul gaye hain rakh ke kahiin 
tujhe dekhaa to  mere sone rab ne kinnii sonii chiiz banaaii hai,kuchh dil ne kahaa,2000,udit narayan anuradha paudwal chorus,lalit sen,bipin chandra chaugule, hoy hoy kudiye oy mundeyaa tujhe dekhaa to bas mujhe aisaa lagataa hai jaise mere sapanon se abhii abhii tuu nikal ke is duniyaa men aaii hai mere sone rab ne kinnii sonii chiiz banaaii hai	tujhe dekhaa to bas mujhe aisaa lagataa hai jaise mere sapanon se abhii abhii tuu nikal ke is duniyaa men aayaa hai mere sone rab ne tujhe mere lie banaayaa hai tujhe dekhaa to	haay jaaduu hai koii terii aankhon men	dil aa rahaa hai terii baaton men terii bindiyaa ke lashkaare jaise din men nikale taare merii mehandii ke rang saare ab to hain naam tumhaare tujhe dekhaa to bas mujhe aisaa lagataa hai mere nainon kii is dolii men abhii abhii tuu baith ke aaii hai mere sone rab ne	kudiye oy mundeyaa aa oy hoy dekhaa na tumasaa koii pahale kabhii jo bhii hai dil men hamase kah do abhii kahanaa sunanaa kyaa gorii bas baandh le priit kii dorii jab ham raazii tum raazii kyuun pyaar ho chorii chorii tujhe dekhaa to bas mujhe aisaa lagataa hai jaise jannat kii har ek khushbuu tere ang ang men samaaii hai mere sone rab ne	
aane waalaa pal wo aa rahaa hai,plan,2003,udit narayan anand raaj anand zubin abhijeet babul supriyo,anand raaj anand,dev kohli,	aane waalaa pal wo aa rahaa hai jaane waalaa pal ye jaa rahaa hai	aane waalaa pal wo aa rahaa hai jaane waalaa pal ye jaa rahaa hai	naii manzilon ko hai teraa intazaar laa laa laa laa laa laa	naii manzilon ko hai teraa intazaar laa laa laa laa laa laa	naii manzilon ko hai teraa intazaar laa laa laa laa laa laa	naii manzilon ko hai teraa intazaar laa laa laa laa laa laa	aane waalaa pal wo aa rahaa hai	maanaa abhii hain raahon men manzil hai lekin nigaahon men	maanaa abhii hain raahon men manzil hai lekin nigaahon men	kal ke sapane hain aankhon men phuul mahakate hain saanson men kahataa hai dil kahataa hai baarbaar kahataa hai ek din to aaegii bahaar laa laa laa laa laa laa	kal ke sapane hain aankhon men phuul mahakate hain saanson men kahataa hai dil kahataa hai baarbaar kahataa hai ek din to aaegii bahaar laa laa laa laa laa laa	kal ke sapane hain aankhon men phuul mahakate hain saanson men kahataa hai dil kahataa hai baarbaar kahataa hai ek din to aaegii bahaar laa laa laa laa laa laa	kal ke sapane hain aankhon men phuul mahakate hain saanson men kahataa hai dil kahataa hai baarbaar kahataa hai ek din to aaegii bahaar laa laa laa laa laa laa	apanaa iraadaa to achchhaa hai naa jaane rab ne kyaa sochaa hai diiwaane hain ham diiwaane hain mastii ke lab pe taraane hain dil jo kahegaa kar jaaenge taaron ko ham tod laaenge kahataa hai dil kahataa hai baarbaar kyaa beqaraarii se lenaa mere yaar laa laa laa laa laa laa	apanaa iraadaa to achchhaa hai naa jaane rab ne kyaa sochaa hai diiwaane hain ham diiwaane hain mastii ke lab pe taraane hain dil jo kahegaa kar jaaenge taaron ko ham tod laaenge kahataa hai dil kahataa hai baarbaar kyaa beqaraarii se lenaa mere yaar laa laa laa laa laa laa	apanaa iraadaa to achchhaa hai naa jaane rab ne kyaa sochaa hai diiwaane hain ham diiwaane hain mastii ke lab pe taraane hain dil jo kahegaa kar jaaenge taaron ko ham tod laaenge kahataa hai dil kahataa hai baarbaar kyaa beqaraarii se lenaa mere yaar laa laa laa laa laa laa	apanaa iraadaa to achchhaa hai naa jaane rab ne kyaa sochaa hai diiwaane hain ham diiwaane hain mastii ke lab pe taraane hain dil jo kahegaa kar jaaenge taaron ko ham tod laaenge kahataa hai dil kahataa hai baarbaar kyaa beqaraarii se lenaa mere yaar laa laa laa laa laa laa	apanaa iraadaa to achchhaa hai naa jaane rab ne kyaa sochaa hai diiwaane hain ham diiwaane hain mastii ke lab pe taraane hain dil jo kahegaa kar jaaenge taaron ko ham tod laaenge kahataa hai dil kahataa hai baarbaar kyaa beqaraarii se lenaa mere yaar laa laa laa laa laa laa	apanaa iraadaa to achchhaa hai naa jaane rab ne kyaa sochaa hai diiwaane hain ham diiwaane hain mastii ke lab pe taraane hain dil jo kahegaa kar jaaenge taaron ko ham tod laaenge kahataa hai dil kahataa hai baarbaar kyaa beqaraarii se lenaa mere yaar laa laa laa laa laa laa	apanaa iraadaa to achchhaa hai naa jaane rab ne kyaa sochaa hai diiwaane hain ham diiwaane hain mastii ke lab pe taraane hain dil jo kahegaa kar jaaenge taaron ko ham tod laaenge kahataa hai dil kahataa hai baarbaar kyaa beqaraarii se lenaa mere yaar laa laa laa laa laa laa	apanaa iraadaa to achchhaa hai naa jaane rab ne kyaa sochaa hai diiwaane hain ham diiwaane hain mastii ke lab pe taraane hain dil jo kahegaa kar jaaenge taaron ko ham tod laaenge kahataa hai dil kahataa hai baarbaar kyaa beqaraarii se lenaa mere yaar laa laa laa laa laa laa	aane waalaa pal wo aa rahaa hai jaane waalaa pal ye jaa rahaa hai	aane waalaa pal wo aa rahaa hai jaane waalaa pal ye jaa rahaa hai	naii manzilon ko hai teraa intazaar laa laa laa laa laa laa	naii manzilon ko hai teraa intazaar laa laa laa laa laa laa	naii manzilon ko hai teraa intazaar laa laa laa laa laa laa	naii manzilon ko hai teraa intazaar laa laa laa laa laa laa	naii manzilon ko hai teraa intazaar laa laa laa laa laa laa	naii manzilon ko hai teraa intazaar laa laa laa laa laa laa	apanaa iraadaa to achchhaa hai naa jaane rab ne kyaa sochaa hai diiwaane hain ham diiwaane hain mastii ke lab pe taraane hain dil jo kahegaa kar jaaenge taaron ko ham tod laaenge kahataa hai dil kahataa hai baarbaar kyaa beqaraarii se lenaa mere yaar laa laa laa laa laa laa	apanaa iraadaa to achchhaa hai naa jaane rab ne kyaa sochaa hai diiwaane hain ham diiwaane hain mastii ke lab pe taraane hain dil jo kahegaa kar jaaenge taaron ko ham tod laaenge kahataa hai dil kahataa hai baarbaar kyaa beqaraarii se lenaa mere yaar laa laa laa laa laa laa	apanaa iraadaa to achchhaa hai naa jaane rab ne kyaa sochaa hai diiwaane hain ham diiwaane hain mastii ke lab pe taraane hain dil jo kahegaa kar jaaenge taaron ko ham tod laaenge kahataa hai dil kahataa hai baarbaar kyaa beqaraarii se lenaa mere yaar laa laa laa laa laa laa	apanaa iraadaa to achchhaa hai naa jaane rab ne kyaa sochaa hai diiwaane hain ham diiwaane hain mastii ke lab pe taraane hain dil jo kahegaa kar jaaenge taaron ko ham tod laaenge kahataa hai dil kahataa hai baarbaar kyaa beqaraarii se lenaa mere yaar laa laa laa laa laa laa	apanaa iraadaa to achchhaa hai naa jaane rab ne kyaa sochaa hai diiwaane hain ham diiwaane hain mastii ke lab pe taraane hain dil jo kahegaa kar jaaenge taaron ko ham tod laaenge kahataa hai dil kahataa hai baarbaar kyaa beqaraarii se lenaa mere yaar laa laa laa laa laa laa	apanaa iraadaa to achchhaa hai naa jaane rab ne kyaa sochaa hai diiwaane hain ham diiwaane hain mastii ke lab pe taraane hain dil jo kahegaa kar jaaenge taaron ko ham tod laaenge kahataa hai dil kahataa hai baarbaar kyaa beqaraarii se lenaa mere yaar laa laa laa laa laa laa	apanaa iraadaa to achchhaa hai naa jaane rab ne kyaa sochaa hai diiwaane hain ham diiwaane hain mastii ke lab pe taraane hain dil jo kahegaa kar jaaenge taaron ko ham tod laaenge kahataa hai dil kahataa hai baarbaar kyaa beqaraarii se lenaa mere yaar laa laa laa laa laa laa	apanaa iraadaa to achchhaa hai naa jaane rab ne kyaa sochaa hai diiwaane hain ham diiwaane hain mastii ke lab pe taraane hain dil jo kahegaa kar jaaenge taaron ko ham tod laaenge kahataa hai dil kahataa hai baarbaar kyaa beqaraarii se lenaa mere yaar laa laa laa laa laa laa	aane waalaa pal wo aa rahaa hai jaane waalaa pal ye jaa rahaa hai	aane waalaa pal wo aa rahaa hai jaane waalaa pal ye jaa rahaa hai	naii manzilon ko hai teraa intazaar laa laa laa laa laa laa	naii manzilon ko hai teraa intazaar laa laa laa laa laa laa	naii manzilon ko hai teraa intazaar laa laa laa laa laa laa	naii manzilon ko hai teraa intazaar laa laa laa laa laa laa	naii manzilon ko hai teraa intazaar laa laa laa laa laa laa	naii manzilon ko hai teraa intazaar laa laa laa laa laa laa	
