Title,Film,Year,Singer,Composer,Lyricist,Lyrics
taaron se pyaare dil ke ishaare  aanaa hii hogaa tujhe,diwana,1967,mukesh,shankarjaikishan,hasrat,  taaron se pyaare dil ke ishaare pyaase hain aramaan aa mere pyaare aanaa hii hogaa tujhe aanaa hii hogaa aanaa hii hogaa 2  dil tujhe yaad kare aur fariyaad kare pedon kii chhaanv tale  teraa intazaar kare  2 saanjhsakaare dil ye pukaare pyaase hain aramaan threedots  haaledil jaan le tuu hamako pahachaan le tuu ham koii gair nahiin  baat ye maan le tuu  2 ham hain bechaare duniyaa ke maare pyaase hain aramaan threedots 
mahabuub mere  tuu hai to duniyaa kitanii hasiin hai,patthar ke sanam,1967,mukesh lata,laxmikantpyarelal,majrooh,  mu 	mahabuub mere mahabuub mere 2 	tuu hai to duniyaa kitanii hasiin hai 	jo tuu nahiin to kuchh bhii nahiin hai la 	mahabuub mere mahabuub mere 	tuu hai to duniyaa kitanii hasiin hai 	jo tuu nahiin to kuchh bhii nahiin hai 	mahabuub mere threedots  mu 	tuu ho to badh jaatii hai qiimat mausam kii 	ye jo terii aankhen hain sholaa shabanam sii 	yahiin maranaa bhii hai mujhako mujhe jiinaa bhii yahiin hai 	mahabuub mere threedots  la 	aramaan kisako jannat kii rangiin galiyon kaa 	mujhako teraa daaman hai bistar kaliyon kaa 	jahaan par hain terii baanhen merii jannat bhii vahiin hai 	mahabuub mere threedots  mu 	rakh de mujhako tuu apanaa diivaanaa kar ke la 	nazadiik aajaa phir dekhuun tujhako jii bhar ke mu 	mere jaise honge laakhon koii bhii tujhasaa nahiin hai 	mahabuub mere threedots la 	ho mahabuub mere threedots do 		mahabuub mere threedots 
haathon men haath honthon pe afasaane pyaar ke,door ki awaz,1964,rafi asha,ravi,rajinder krishan,  aa 	haathon men haath honthon pe afasaane pyaar ke 2 	manzil ko apanii chal die diivaane pyaar ke 2 ra 	dil kii raahon men aajaa in nigaahon men aajaa 	ai mere dil kii duniyaa merii baanhon men aajaa  aa 	aisii madahoshii kyaa itanii betaabii kyaa hai 	saamane jab hai manzil phir tumhen zaldii kyaa hai ra 	rahrah ke chhalake jaate hain paimaane pyaar ke 	manzil ko apanii threedots do 	haathon men haath threedots  ra 	kab se diivaanaa thaa dil teraa paravaanaa thaa dil 	kar diyaa tujhape sadake teraa nazaraanaa thaa dil aa 	dil kaa afasaanaa kah ke pyaar kii dhun men rah ke 	main bhii huun khoiikhoii tum bhii ho bahakebahake do 	mastii men duube jaate hain mastaane pyaar ke 	manzil ko apanii threedots 	haathon men haath threedots 
hasiin ho tum kudaa nahiin ho tumhaaraa sazadaa nahiin karenge,budtameez,1966,rafi,shankarjaikishan,shailendra,  hasiin ho tum kudaa nahiin ho tumhaaraa sazadaa nahiin karenge agar mohabbat men huqm doge to hansatehansate ye jaan bhii denge  samajhate ho kud ko jaane kyaa tum ki saarii duniyaa ko kaaq jaanaa guruur kaa sar jhukegaa ek din hansegaa tum par ye zamaanaa hameshaa ye din nahiin rahenge hasiin ho tum threedots  hamaarii nazaron kaa shuqr kiijie ki aasamaan par tumhen bithaayaa hamaare dil ko duaaen diijie ki dhadakanon men tumhen basaayaa bulandiyon se giroge tum bhii agar nigaahon se ham girenge hasiin ho tum threedots  hamaare jaise agar hain laakhon tumhaare jaise bhii kam nahiin hain jo patthar se phod len sar vo aur honge vo ham nahiin hain nahiin mohabbat men mar sake jo bhalaa vo jiikar hii kyaa karenge hasiin ho tum threedots 
tumhiin to merii puujaa ho,suhagan,1964,lata talat,madan mohan,hasrat,  la 	tumhiin to merii puujaa ho haan tumhiin to merii puujaa ho 	tumhen dil men basaayaa hai ta 	tumhiin to merii duniyaa ho haan tumhiin to merii duniyaa ho 	tumhen dil se lagaayaa hai 	tumhiin to merii duniyaa threedots  la 	ibaadat hai nigaahon kii tumhiin ko dekhate rahanaa 	terii har baat ko sahanaa 	tumhiin to mere saathii ho tumhen apanaa banaayaa hai 	tumhiin to merii puujaa threedots  ta 	tamannaa hai in aankhon kii tumhaare hii nazaare hon 	jahaan dekhuun tumhen dekhuun hasiin jalave tumhaare hon 2 	tumhiin ne merii manzil ko bahaaron se sajaayaa hai 	tumhiin to merii duniyaa threedots  la 	tumhaare haath men hai ab hamaarii laaj kaa aanchal 	na bah jaae kahiin dekho hamaarii aankh kaa kaajal 2 ta 	tumhiin to merii duniyaa threedots la 	tumhiin to merii puujaa threedots 
piyaa tose nainaa laage re nainaa laage re jaane kyaa ho ab aage re,guide,1965,lata,s d burman,shailendra, piyaa tose nainaa laage re nainaa laage re jaane kyaa ho ab aage re nainaa laage re piyaa tose nainaa laage re nainaa laage re  ho jag ne utaare ho dharatii pe taare par man meraa murajhaaye ho un bin aaii ho aisii divaalii milaneko jiyaa tarasaaye aa saajan paayal pukaare jhanaka jhan jhan jhanaka jhan jhan piyaa tose    piyaa tose nainaa threedots  bhor kii belaa suhaanii nadiyaa ke tiire bhar ke gagar jis ghadii main chaluun dhiire dhiire tum pe nazar jab aaii jaane kyon baj uthe kanganaa chhanaka chhan chhan chhanaka chhan chhan piyaa tose piyaa tose nainaa threedots  ho aa ho aai holii aai ho sab rang laai bin tere holii bhii na bhaae ho bhar pichakaarii ho sakhiyon ne maarii bhiigii morii saarii hay hay   tanbadan meraa kaanpe tharthar dhinaka dhin dhin dhinaka dhin dhin piyaa tose  piyaa tose nainaa threedots  raat ko jab chaand chamake jal uthe tan meraa main kahuun mat karo chandaa is galii kaa pheraa aanaa meraa saiyaan jab aae chamakanaa us raat ko jab  milenge tanman milenge tanman piyaa tose piyaa tose nainaa threedots piyaa    ho ho piyaa  chorus  threedots
matavaalii naar thumak thumak chalii jaaye,ek phool chaar kaante,1960,mukesh,shankarjaikishan,shailendra,  matavaalii naar thumak thumak chalii jaaye in kadamon pe kis kaa jiyaa naa jhuk jaaye matavaalii naar threedots  phuul badan mukhadaa yuun damake baadal men jyon bijalii chamake giit sunaa ke tuu chham chham ke lalachaaye chhup jaaye aay haay matavaalii naar threedots  ye chanchal kajaraarii aankhen ye chitachor shikaarii aankhen gaii dil chiir kataarii ankhen muskaaye shaamaaye jhuk jaaye matavaalii naar threedots 
kaun hai jo sapanon men aayaa kaun hai jo dil men samaayaa,jhuk gaya aasmaan,1968,rafi,shankarjaikishan,hasrat, kaun hai jo sapanon men aayaa kaun hai jo dil men samaayaa lo jhuk gayaa aasamaan bhii ishq meraa rang laayaa o priyaa o priyaathreedots  zindagii ke har ik mod pe main giit gaataa chalaa jaa rahaa huun bekhudii kaa ye aalam na puuchho manzilon se badhaa jaa rahaa huun threedots  saj gaii aaj saarii dishaaen khul gaiin aaj jannat kii raahen husn jabase meraa ho gayaa hai mujhape padatii hain sabakii nigaahen threedots  jism ko maut aatii hai lekin ruuh ko maut aatii nahiin hai ishq raushan hai raushan rahegaa raushanii isakii jaatii nahiin hai threedots
ham aapakii mahafil men bhuule se chale aae,jab se tumhen dekha hai,1963,rafi,duttaram,shailendra,  ham aapakii mahafil men bhuule se chale aae 2 ho maaf kataa apanii gardish ke hain bahakaae ham aapakii mahafil men threedots  kabhii dekhaa thaa ik sapanaa unhen samajhe the ham apanaa paraae ho gae hain vo bichhad kar kho gae hain vo ham aapakii mahafil men threedots  ajab saa vo zamaanaa thaa vo dhokhaa bhii suhaanaa thaa magar ab yaad kyaa kiije bhalaa fariyaad kyaa kiije ham aapakii mahafil men threedots  gilaa karane se kyaa haasil nahiin chaahat ke main qaabil samajhanaa main thaa diivaanaa bhulaa denaa ye afasaanaa ham aapakii mahafil men threedots  na ab tujhako sataauungaa idhar mudakar na aauungaa main kar ke dil ke sau tukade bichhaa jaataa huun is dar pe ham aapakii mahafil men threedots 
gairon pe karam apanon pe sitam ai jaanevafaa ye zulm na kar,aankhen,1968,lata,ravi,sahir, gairon pe karam apanon pe sitam ai jaanevafaa ye zulm na kar rahane de abhii thodaa saa dharam ai jaanevafaa ye zulm na kar ye zulm na kar gairon pe karam threedots  gairon ke thirakate shaanon par ye haath ganvaaraa kaise karen har baat ganvaaraa hai lekin ye baat ganvaaraa kaise karen ye baat ganvaaraa kaise karen mar jaaenge ham mit jaaenge ham ai jaanevafaa ye zulm na kar ye zulm na kar gairon pe karam threedots   ham bhii the tere manzuurenazar dil chaahaa to ab iqaraar na kar sau tiir chalaa siine pe magar begaanon se milakar vaar na kar begaanon se milakar vaar na kar bemaut kahiin mar jaaen na ham ai jaanevafaa ye zulm na kar ye zulm na kar gairon pe karam threedots   ham chaahanevaale hain tere yuun hamako jalaanaa thiik nahiin mahhfil men tamaashaa ban jaaen is darjaa sataanaa thiik nahiin is darjaa sataanaa thiik nahiin ai jaanevafaa ye zulm na kar ye zulm na kar gairon pe karam threedots 
ye duniyaa rahe naa rahe kyaa pataa,mitti mein sonaa,1960,asha,o p nayyar,raja mehdi ali khan, ye duniyaa rahe naa rahe kyaa pataa meraa pyaar tujhase rahegaa sadaa  sitaaron se bhii tuu hai pyaaraa mujhe kalejaa bhii maange to de duun tujhe bhatakane na duun paas koii balaa meraa pyaar tujhase rahegaa sadaa  pasiinaa bhii teraa giregaa jahaan bahaa duungii main kuun apanaa vahaan dikhaa duungii kyaa maan kii hai maamataa meraa pyaar tujhase rahegaa sadaa  maamataa  mamataa
ek to suurat pyaarii aur uupar se ye naaz,vallah kya baat hai,1962,rafi asha,roshan,prem dhawan,  bi kya banaa rahe ho  sh kashtii banaa rahaa huun  bi aur is kashtii men jaaoge kahaan  sh jahaan tak ye le jaaye tum saath dogii kyaa  bi tumhaaraa dil kyaa kahataa hai  sh are mere dil ki kyaa baat ye to bahut kuchh chaahataa hai b ki chi hai  yahaan har kisii ke dil ki chaahat puuri ho jati hai  bi isakaa javaab to dil hii de sakataa hai  sh kisakaa dil tumhaaraa ya meraa  bi savaal bahut tedhaa hai  sh magar javaab bahut sidhaa hai haan yaa naa  bi agar main naa kah duun to  sh aur agar main tumhaarii naa ko haan samajhuun to  bi agar tum aise hii meri har baat ka ultaa matalab nikaloge to main haan      kah duungii  sh are yahii to main sunanaa chaahataa thaa haa haa haa haa   r rafii a aashaa   r ek to suurat pyaarii aur uupar se ye naaz  dil lene ke taubaa ye kaise hain andaaz  a tumhi bataa do aijii kyaa sachchii hai ye baat  nili aankhon vale hote hain dhokhebaaz   r idhar ye nigaahen udhar vo ghataayen dil kyaa kare divaanaa  a ye baaten anjaani na jaanon main divaani tum hii zaraa samajhaanaa  r ek divaane ko kyaa samajhaayegaa divaanaa   r barasati bahaaren machalati phuhaaren uf ye samaa mastaanaa  a ye rimajhim paanii kare hai manamaanii dil bhii huaa begaanaa  r yahi to hai jii dil vaalon kaa zamaanaa   dono jidhar ham jaaen chaman khil jaaen hansaane lage ye nazaaren  dono jahaan pe ruk jaaen vahiin pe jhuk jaaen kyaa chaand kyaa sitaare  dono hai ishaare pe chale hamaare ye zamaanaa 
o niile parbaton kii dhaaraa,aadmi aur insaan,1969,asha mahendra kapoor,ravi,sahir,  o niile parbaton kii dhaaraa  aayii dhuundhane kinaaraa badii duur se sab ko sahaaraa chaahiye koii hamaaraa chaahiye  phuul men jaise phuul kii khushabuu dil men hai yuun teraa baseraa dharatii se ambar tak phailaa chaahat kii baahon kaa gheraa o niile parbaton kii dhaaraa threedots  suuraj piichhe ghuume dharatii saanjh ke piichhe ghuume saveraa jis naate ne in ko baandhe vo naataa hai teraa meraa o niile parbaton kii dhaaraa threedots 
sajanavaa bairii ho gaye hamaar chithiyaa ho to har koii baanche,teesri kasam,1966,mukesh,shankarjaikishan,shailendra, sajanavaa bairii ho gaye hamaar 2 chithiyaa ho to har koi baanche bhaag naa baanche koy karamavaa bairii ho gaye hamaar  jaae base parades sajanavaa sautan ke bharamaae 2 naa sandes naa koii khabariyaa rut aae rut jaae duub gae ham biich bhanvar men 2 karake solah paar sajanavaa bairii ho gaye hamaar  suunii sej god morii suunii maram naa jaane koy 2 chhatapat tadape priit bichaarii mamataa aansuu roe naa koii is paar hamaaraa 2 naa koii us paar sajanavaa bairii ho gaye hamaar  chithiyaa ho to
unase bichhad ke jab ham roye to aise roye,jhoola,1962,lata,salil chowdhary,rajinder krishan,      unase bichhad ke jab ham roye to aise roye aankhon me jaise ashqon ke biij boye  2   aanaa bhii unakaa bhuule jaanaa bhii unakaa bhuule  2 sab kuchh bhulaa ke ab to baithe hain khoye khoye  unase bichhad ke jab ham roye to aise roye aankhon me jaise ashqon ke biij boye unase bichhad ke jab ham   kal thaa pyaar dil men ab daag rah gaye hain  2 guzaregii umr saarii ye daag dhoyedhoye  unase bichhad ke jab ham roye to aise roye aankhon me jaise ashqon ke biij boye unase bichhad ke jab ham 
chandansaa badan chanchal chitavan dhiire se teraa ye musakaanaa,saraswatichandra,1968,mukesh,kalyanjianandji,indeevar,  chandansaa badan chanchal chitavan dhiire se teraa ye musakaanaa mujhe doshh na denaa jagvaalo  2 ho jaauun agar main diivaanaa chandansaa badan   ye kaam kamaan bhanven terii palakon ke kinaare kajaraare maathe par sinduurii suuraj honthon pe dahakate angaare saayaa bhii jo teraa pad jaae  2 aabaad ho dil kaa viiraanaa chandansaa badan   tan bhii sundar man bhii sundar tuu sundarataa kii muurat hai kisii aur ko shaayad kam hogii mujhe terii bahut zaruurat hai pahale bhii bahut main tarasaa huun  2 tuu aur na mujhako tarasaanaa chandansaa badan     chandansaa badan chanchal chitavan dhiire se teraa ye musakaanaa mujhe doshh na denaa jagvaalo  2 ho jaae agar dil diivaanaa chandansaa badan   ye vishaal nayan jaise niil gagan panchhii kii tarah kho jaauun main sarahaanaa jo ho terii baanhon kaa angaaron pe so jaauun main meraa bairaagii man dol gayaa  2 dekhii jo adaa terii mastaanaa chandansaa badan   tan bhii sundar man bhii sundar tuu sundarataa kii muurat hai kisii aur ko shaayad kam hogii mujhe terii bahut zaruurat hai pahale bhii bahut dil tarasaa hai  2 tuu aur na dil ko tarasaanaa chandansaa badan 
vo hasiin dard de do jise main gale lagaa luun,hamsaaya,1968,asha,o p nayyar,shevan rizvi, vo hasiin dard de do jise main gale lagaa luun vo nigaah mujhape daalo ki main zindagii banaa luun vo hasiin dard   jo main tumase maangatii huun zaraa apanaa haath de do mujhe aaj zindagii kii vo suhaag raat de do jise leke kuchh na maanguun aur maang men sajaa luun vo hasiin dard   merii aarazuu to dekho tumhen saamane bithaakar kabhii dil ke paas laakar kabhii dilarubaa banaakar koii daastaan sun luun koii daastaan sunaa luun vo hasiin dard   mainne pyaar ke alaavaa kabhii tumase kuchh na maangaa tumhen jaane kyaa samajhakar mainne har qadam pe chaahaa meraa aaj faisalaa hai tumhen hamasafar banaa luun vo hasiin dard 
gum sum saa ye jahaan,duniya jhukti hai,1960,hemant geeta,hemant,rajinder krishan,  gii  o o o he   o o  gii  gum sum saa ye jahaan ye raat ye havaa he   ek saath aaj do dil dhadakenge dilrubaa do   gum sum saa ye jahaan ye raat ye samaa  he   dekho vo chaand badalii kii ot men chhupane lagaa gii  ye niil gagan bhii pyaar ke aage jhukane lagaa he   itanii hasiin gii  itanii shariir he   hai chaand kii ye adaa do   gum sum saa ye jahaan ye raat ye havaa  gii  ulfat men chuur duniyaa se duur ham aa hii gaye he   manzil ke paas ab to huzuur ham aa hii gaye gii  chaahat ke phuul he   dekhen na dhuul do   daalii se na ho judaa  do   gum sum saa ye jahaan ye raat ye havaa       ek saath aaj do dil dhadakenge dilrubaa       gum sum saa ye jahaan ye raat ye samaa
ek jurm karake hamane chaahaa thaa muskuraanaa,shama,1961,suman kalyanpur,ghulam mohammad,kaifi azmi, ek jurm karake hamane chaahaa thaa muskuraanaa marane na de mohabbat jiine na de zamaanaa  ham betaalluqii kii rasmen nibhaa denge par tum na yaad karanaa par tum na yaad aanaa  ye sochakar bujhaa dii kud shamaa aarzuu kii shaayad ho roshanii men mushkil nazar milaanaa  jab ashk pii liye hain jab honth sii liye hain tab puuchhatii hai duniyaa mujhase meraa fasaanaa  ek jurm karake hamane chaahaa thaa muskuraanaa 
shamaa se koii kah de  sitaaro unase kahanaa,jai bhawani,1961,mukesh suman,s mohindar,g s nepali,  shamaa se koii kah de ki tere rahaterahate andheraa ho rahaa ki tum ho vahaan to milane ko yahaan patangaa ro rahaa  sitaaro unase kahanaa nazaaron unase kahanaa sazaa ho rahii ki tum ho vahaan to milane ko yahaan shamaa ro rahii sitaaro unase kahanaa threedots  tadapate pyaar ke hii diidaar magar diivaanaa hamen roke shamaa se koii aise jale jaise patange se judaa ho ke duhaaii detedete judaaii sahatesahate andheraa ho rahaa ki tum ho vahaan to milan ko yahaan patangaa ro rahaa shamaa se koii kah de threedots  bandhii zanjiir magar bepiir terii tasviir nahiin jaatii sitam kii baat sahen ham ghaat milan kii baat nahiin aatii ki aahen bharatebharate andheraa ho rahaa ki tum ho vahaan to milane ko yahaan patangaa ro rahaa sitaaro unase kahanaa threedots 
jhanana jhanana baaje,chand aur suraj,1965,lata,salil chowdhury,shailendra,      jhanana jhanana baaje baaje bichhuvaa baaje nanadii jaage kaise aauun mitavaa more  aaii dvaar pe jab se ye rain kajaraarii dekhuun pyaar ke sapane main birahaa kii maarii  2 mohe koii na dekhegaa chaaye rahegii andhiyaarii  jhanana jhanana baaje threedots  pa ga ga pa dha ga ga pa dha ni dha ni sa dha dha ni sa dha ni dha dha ga pa ga sa ni sa  kaise aaj manaauun meraa man nahiin maane kahe laaj sharm ke tuu chhod de bahaane 2 mohe tere tuu unakii hai baakii saaraa jag jaane  jhanana jhanana baaje threedots 
rahegaa ishq teraa  aa aa bhii jaa raat dhalane lagii,teesri qasam,1966,lata,shankarjaikishan,shailendra, rahegaa ishq teraa kaak men milaake mujhe hue hain ibtedaa men ranj intehaa ke mujhe  aa aa bhii jaa raat dhalane lagii ho chaand chhupane chalaa ho aa aa bhii jaa  terii yaad men bekabar shamaa kii tarah raat bhar2 jalii aarzuu dil jalaa aa aa bhii jaa  sitaaron ne munh pherakar kahaa alvidaa hamasafar 2 chalaa kaaravaan ab chalaa aa aa bhii jaa  ufak par khadii hai sahar andheraa hai dil men idhar 2 vahii roz kaa silasilaa aa aa bhii jaa  raat dhalane lagii chaand chhupane chalaa ho aa aa bhii jaa
ham tum yug yug se giit milan kaa,milan,1967,mukesh lata,laxmikantpyarelal,anand bakshi,  ham tum yug yug se ye giit milan kaa gaate rahe hain gaate rahenge ham tum jag men jiivan saathii banakar aate rahe hain aate rahenge ham tum   threedots  jab jab hamane jiivan paayaa teraa hii ruup sajaa sajanaa har baar tumhiin ne maang bharii tumhiin ne pahanaayaa kanganaa ham phuul bane yaa raakh hue par saath nahiin chhuutaa apanaa har baar tumhiin tum aan base in aankhon men banakar sapanaa ham tum   threedots  ham aaj kahen tumako apanaa tum bhii kisii roz paraaye the duniyaa samajhii ham bichhad gaye aise bhii zamaane aaye the lekin vo judaa honevaale ham nahiin hamaare saaye the ham tum   threedots 
taqadiir kahaan le jaaegii maaluum nahiin,saanjh aur savera,1964,rafi,shankarjaikishan,shailendra,  taqadiir kahaan le jaaegii maaluum nahiin lekin hai yaqiin aaegii manzil aaegii manzil taqadiir kahaan le threedots  pairon kii thakan kahatii hai thahar mushkil hai dagar lambaa hai safar par dil kahataa hai gardish bhii aakir to kahiin pahunchaaegii taqadiir kahaan le threedots  suurat pe merii tum mat jaao aur haal bhii meraa mat puuchho ab merii tabiiyat baaton se kuchh bhii na bahalane paaegii taqadiir kahaan le threedots 
tum ishq kii mahafil ho  ik baar phir kaho zaraa,saaz aur awaz,1966,rafi asha,naushad,khumar barabankwi,  ra 	tum ishq kii mahafil ho tum husn kaa jalavaa ho 	yaa saajemohabbat par chhedaa huaa nagamaa ho aa 	ik baar phir kaho zaraa ko 	ik baar phir kaho zaraa  aa 	shaaiir ho musavvir ho maaluum nahiin kyaa ho 	lagataa hai mujhe aisaa tum merii tamannaa ho ra 	ik baar phir kaho zaraa ko 	ik baar phir kaho zaraa  ra 	zulfen hain ghataa jaisii cheharaa hai kamal jaisaa 	 maramar kaa badan pyaaraa  2 hai taajamahal jaisaa 	jaise tumhen qudarat ne haathon se banaayaa ho 2 	tum ishq kii mahafil threedots aa 	ik baar phir kaho zaraa ko 	ik baar phir kaho zaraa  aa 	tum kyaa mile ulfat kii tasviir nazar aaii 	mujhako mere kvaabon kii taabiir nazar aaii 	bharataa nahiin dil jisase tum aisaa nazaaraa ho 2 	shaaiir ho musavvir ho threedots ra 	ik baar phir kaho zaraa ko 	ik baar phir kaho zaraa 
