Title,Film,Year,Singer,Composer,Lyricist,Lyrics
ai bhaaii zaraa dekhake chalo aage hii nahiin piichhe bhii,mera naam joker,1970,manna de,shankarjaikishan,neeraj, e bhaaii zaraa dekhake chalo aage hii nahiin piichhe bhii  daayen hii nahiin baayen bhii uupar hii nahiin niiche bhii  2 e bhaaii  tuu jahaan aayaa hai vo teraa  ghar nahiin gaanv nahiin galii nahiin kuuchaa nahiin rastaa nahiin bastii nahiin  duniyaa hai aur pyaare duniyaa yah ek sarakas hai aur is sarakas men  bade ko bhii chote ko bhii khare ko bhii khote ko bhii mote ko bhii patale ko bhii niiche se uupar ko uupar se niiche ko  baraabar aanaajaanaa padataa hai   aur ring maastar ke kode par  kodaa jo bhuukh hai  kodaa jo paisaa hai kodaa jo qismat hai  tarahtarah naach kar dikhaanaa yahaan padataa hai  baarbaar ronaa aur gaanaa yahaan padataa hai  hiiro se jokar ban jaanaa padataa hai		 2  girane se darataa hai kyon marane se darataa hai kyon thokar tuu jab na khaaegaa paas kisii gam ko na jab tak bulaaegaa zindagii hai chiiz kyaa nahiin jaan paayegaa rotaa huaa aayaa hai chalaa jaaegaa kaisaa hai karishmaa kaisaa khilavaad hai jaanavar aadamii se zyaadaa vafaadaar hai khaataa hai kodaa bhii rahataa hai bhuukhaa bhii phir bhii vo maalik par karataa nahiin vaar hai  aur insaan yah  maal jis kaa khaataa hai pyaar jis se paataa hai giit jis ke gaataa hai usii ke hii siine men bhokataa kataar hai   haan baabuu yah sarakas hai sho tiin ghante kaa pahalaa ghantaa bachapan hai duusaraa javaanii hai tiisaraa budhaapaa hai   aur usake baad  maan nahiin baap nahiin betaa nahiin betii nahiin tuu nahiin main nahiin kuchh bhii nahiin rahataa hai rahataa hai jo kuchh vo  kaaliikaalii kursiyaan hain kaaliikaalii taambuu hai kaaliikaalii gheraa hai binaa chidiyaa kaa baseraa hai na teraa hai na meraa hai 
vo vo naa rahe,badalte rishte,1978,mohammad rafi,laxmikant pyarelal,anjaan, vo vo naa rahe jinake liye ham the beqaraar ab kis kaa intezaar ajii kaisaa intezaar vo vo naa rahe  honaa thaa jo huaa jo huaa kyaa buraa huaa honaa thaa jo huaa jo huaa kyaa buraa huaa kyaa buraa huaa achchhaa hii huaa tuut gayaa jhuuthaa aitabaar ab kis kaa intezaar ajii kaisaa intezaar vo vo naa rahe  ik phuul tuutane se to ujadaa nahiin chaman ik phuul tuutane se to ujadaa nahiin chaman ujadaa nahiin chaman hain aur bhii gulashan men hasiin phuul beshumaar ab kis kaa intezaar ajii kaisaa intezaar vo vo naa rahe  naakaamayaab ishq se hii zindagii milii naakaamayaab ishq se hii zindagii milii zindagii milii hai zindagii to aur milenge hazaar yaar ab kis kaa intezaar ajii kaisaa intezaar vo vo naa rahe jinake liye ham the beqaraar ab kis kaa intezaar ajii kaisaa intezaar vo vo naa rahe 
jaane aaj kyaa huaa aisaa kabhii huaa na thaa,chhattees ghante,1974,kishore asha,sapan chakravarti,sahir,    ki jaane aaj kyaa huaa aisaa kabhii huaa na thaa saanson men ghule nashaa jaisaa kabhii ghulaa na thaa tumhiin bolo kyaa karen aisaa hogaa pataa na thaa  aa miithaa miithaa dard saa uthe ang ang men jaage koii aag sii jiine kii umang men havaa se tape badan jaisaa kabhii tapaa na thaa saanson men ghule nashaa jaisaa kabhii ghulaa na thaa tumhiin bolo kyaa karen aisaa hogaa pataa na thaa  ki chhaayaa chhaayaa duur tak rangon kaa gubaar hai aisaa to na thaa jahaan ho na ho ye pyaar hai kvaabon kaa samaa sajaa jaisaa kabhii sajaa na thaa saanson men ghule nashaa jaisaa kabhii ghulaa na thaa tumhiin bolo kyaa karen aisaa hogaa pataa na thaa  jaane aaj kyaa huaa threedots 
terii javaanii tapataa mahiinaa ai naazaniinaa,amaanat,1975,rafi,ravi,sahir,  terii javaanii tapataa mahiinaa ai naazaniinaa chhuu le nazar to aae pasiinaa ai naazaniinaa terii javaanii threedots  tere badan men phuulon kii naramii sholon kii garamii har ang teraa tarashaa nagiinaa ai naazaniinaa terii javaanii threedots  aankhon men bijalii zulfon men baadal saanson men halachal tujhasii nahiin koii qaatil hasiinaa ai naazaniinaa terii javaanii threedots  haay ye teraa bal khaa ke chalanaa ithalaa ke chalanaa tere bagair ab mushkil hai jiinaa ai naazaniinaa terii javaanii threedots 
ham donon do premii duniyaa chhod chale,ajnabi,1974,kishor lata,r d burman,anand bakshi,  ki 	ham donon do premii duniyaa chhod chale 	jiivan kii ham saarii rasmen tod chale  ko 	ai baabuu kahaan jaibo re  la 	ham donon do premii duniyaa chhod chale ki 	jiivan kii ham saarii rasmen tod chale 2 la 	ho baabul kii aae mohe yaad 	jaane kyaa ho ab isake baad do 	ham donon do premii threedots  ki 	 jaanaa kahaan hai bataa us shahar kaa naam la 	le chal jahaan terii marzii ye teraa hai kaam 2 ki 	mujhape hai itanaa aitabaar la 	maine kiyaa hai tujhase pyaar la 	ham donon do premii threedots ki 	jiivan kii ham saarii threedots  ki 	he kyaa soch rahii ho la 	huun main ki 	haanhaan la 	kuchh bhii to nahiin ki 	bolo naa kuchh to  la 	 aisaa naa ho tuu kabhii chhod de meraa saath ki 	phir na kabhii kahanaa dil todane vaalii baat 2 la 	ho maine to kii thii dillagii ki 	achchhaa maine bhii kii thii dillagii do 	ham donon do premii threedots 
mujhe mat roko mujhe gaane do,sargam,1979,rafi,laxmikantpyarelal,anand bakshi,   mujhe mat roko  2 mujhe gaane do  main zindaa huun ye kyaa kam hai jab tak in haathon men dam hai  dafalii vaale ko  2 dafalii bajaane do mujhe mat roko threedots  naa sonaa naa chaandii naa ghode naa haathii mere giit mere saathii main duulhaa ye baaraatii  mujhe giiton kii dolii  2 sajaane do mujhe mat roko threedots  main bhii huun mushqil men tuu bhii hai mushqil men meraa gam hai tere dil men teraa gam hai mere dil men is dil ko zaraa is paagal ko bahalaane do mujhe mat roko threedots  jo hotaa hai ho jaane do mujhe mat roko threedots 
piital kii merii gaagarii,do boond pani,1971,parveen sultana minoo purshottam,jaidev,kaifi azmi, piital kii merii gaagarii diladii se mol mangaaii re  2 paanvon men ghungharuu baandhke ab paniyaa bharan ham jaaii re  2  piital kii merii gaagarii  paayaliyaa bole chhumakchhumak badalii hai chaal haay haay badalii hai chaal javaanii kii   2 chunarii sarake idharudhar besarmii dekh oy hoy besarmii dekh diivaanii kii  2 badanaamii hogii gaanv men chunarii kahiin jo tuune ganvaaii re  2 piital kii merii gaagarii    sansansansan jiyaa kare jab gagarii duube paanii men jab gagarii duube paanii men apanaa mukhadaa nayaa lage ham jabjab o ham jabjab o ham jabjab dekhen paanii men  2 gaalon pe laalii aa gaii haay kisane ye aag lagaaii re  2 piital kii merii gaagarii   ek din aisaa bhii thaa paanii thaa gaanv men paanii thaa gaanv men laate the gagarii bharake taaron kii chhaanv men taaron kii chhaanv men kahaan se paanii laaen kahaan ye pyaas bujhaaen  2 jaljalke bairii dhuup men sanvalaayaa rang duhaaii re  2 piital kii merii gaagarii 
piyaa tuu ab to aa jaa sholaa saa man dahake aa ke bujhaa jaa,caravan,1971,asha r d burman,r d burman,majrooh, a piyaa tuuthreedots ab to aa jaa he he he he ra moniikaa threedots a vo aa gayaa threedots dekho threedots dekho threedots vo aa gayaa ra moniikaa moniikaa threedots  a piyaa tu ab to aa jaa sholaa saa man dahake aa ke bujhaa jaa tan kii jvaalaa thandii ho jaa aise gale lagaa jaa ah han hah hahaa ah han hah hahaa ra moniikaa mai darling threedots  pyaase pyaase in mere labon ke liye tere hothon ne hazaar vaade kiye bhulane vaale koii jiye to kaise jiye are haan are haan are haan haa laa laa la laa laa la laa laa la laa laa la laa aa aa piyaa tuu threedots  meri haalat pe rahe jo teraa karam vo baat bhii mujhako qubul hai o sanam jisaki khaatir ruk liye the mere kadam are haan are haan are haan haa laa laa la laa laa la laa laa la laa laa la laa aa aa piyaa tuu threedots
gir gayaa jhumakaa girane do,jugnu,1973,kishore lata,s d burman,anand bakshi, gir gayaa jhumakaa girane do kho gaii mundarii khone do ud gaii chunarii udane do kaahe ka dar hai baalii umar hai chhodo bahaanaa naa naa  gir gayaa jhumakaa girane do kho gaii mundarii khone do ud gaii chunarii udane do kaahe ka dar hai baalii umar hai are chhodo bahaanaa naa naa  gir gayaa jhumakaa girane do  aajaa naa naa aajaa aajaa aajaa naa naa haan haan naa naa naa naa  poochhen ye sab mujhe aaii kahaan se tuu hasiinaa rang bhare honthon kaa rang bhalaa kisane chhiinaa kahanaa chaman se phuulon ne meraa ruup churaake rakh liyaa uii kyaa huaa chubh gayaa kaantaa chubhane do khul gaya gajaraa khulane do mit gayaa kajaraa mitane do kaahe kaa dar hai baalii umar hai are chhodo bahaanaa uunhuun   gir gayaa jhumakaa  sharabatii aankhon se do ghuunth piine do mujhako reshamii zulfon ke saaye men jiine do mujhako main maan jaatii lekin dhadakate dil ne manaa kar diyaa haay haay kyaa huaa ho gaii mushkil hone do khil gaiin kaliyaan khilane do aa gaye bhanware aane do kaahe kaa dar hai baalii umar hai are chhodo bahaanaa naa naa  gir gayaa jhumakaa  aahistaa aahistaa chhedo dilon kii kahaanii kyaa karuun maane naa merii jawaanii diiwaanii aise diiwaane tum nahiin the ye tumako kya ho gayaa gayaa kyaa huaa chal gayaa jaaduu chalane do are sudhabudha khoii khone do aa gayaa koii aane do kaahe kaa dar hai baalii umar hai chhodo bahaanaa naa naa naa 
jisakaa mujhe thaa intazaar,don,1978,kishore lata,kalyanjianandji,anjaan,  la 	jisakaa mujhe thaa intazaar jisake lie dil thaa beqaraar 	vo ghadii  aa gaii  2 	aaj pyaar men had se guzar jaanaa hai 	maar denaa hai tujhako yaa mar jaanaa hai  	mujhape kyaa guzarii tuu kyaa jaane tuu kyaa samajhe o diivaane 	le ke rahuungii badalaa tujhase aaii huun dil kii aag bujhaane 	o qaatil merii nazaron se bach ke kahaan jaaegaa 	diyaa hai jo mujhako vahii tuu mujhase paaegaa 	vo ghadii  aa gaii  2 	tiir banake jigar men utar jaanaa hai 	maar denaa hai threedots  ki 	jaaduu teraa kisape chalaa hogaa kisii din ye faisalaa 	vo ghadii aaegii 	jaanaan tuune abhii ye kahaan jaanaa hai 	kise jiinaa hai aur kisako mar jaanaa hai 	vo ghadii aaegii threedots  	hogaa teraa aashiq zamaanaa auron kaa dil hogaa teraa nishaanaa 	naaz na kar yuun tiir nazar pe aae hamen bhii tiir chalaanaa 	jo hai khilaadii unhen khel ham dikhaaenge 	apane hii jaal men shikaarii phans jaaenge 	vo ghadii  aaegii  2 	vaqt aane pe tujhako samajhaanaa hai 	maar denaa hai threedots 
allaah hii allaah kar pyaare bhaii,pavitra paapi,1970,rafi,prem dhawan,prem dhawan,  allaah hii allaah kar pyaare bhaii allaah hii allaah o thandii aahen  na bhar pyaare  3 allaah hii allaah kar threedots  maulaa hii maulaa  koii aisii raat nahiin hai jisakaa hotaa nahiin saveraa  kaanton kaa dukh  2 jhelane vaale phuulon par bhii haq hai teraa  sukh de chaahe dukh de daataa  2 hans ke jholii bhar pyaare bhaii allaah hii allaah threedots maulaa hii maulaa bol   jo tere dil men khot nahiin to   2 apane kie pe kyon pachhataanaa baant le dard kisii kaa jag men aur yahaan se kyaa le jaanaa  jab tak saaf hai dil kaa shiishaa  2 duniyaa se naa dar pyaare bhaii allaah hii allaah threedots maulaa hii maulaa bol  kyaa jaane kab sapane tuuten ujad jaae kushiyon kaa melaa kab ye qismat chhod de tumako laa ke doraahon pe akelaa  kitane mod abhii hain baakii  2 kisako hai ye kabar pyaare bhaii allaah hii allaah threedots maulaa hii maulaa bol  kabhiikabhii is duniyaa men yaaron aise farishte bhii aate hain kisii ko apanaa sab kuchh de kar khaalii haath chale jaate hain  jaise sukh kii chhaayaa dekar  2 baadal jaae bikhar pyaare bhaii allaah hii allaah threedots maulaa hii maulaa bol  
saare shahar men aapasaa koii nahiin,bairaag,1976,rafi asha,kalyanjianandji,anand bakshi,  ra 	saare shahar men aapasaa  koii nahiin  2 aa 	sach ra 	saare shahar men threedots aa 	yahii sochakar raat bhar main  soii nahiin  2 2 ra 	saare shahar men threedots  	tumako merii vafaa pe jaane kyaakyaa gumaan ho rahe hain 	kitanaa bhii tum chhupaao afasaane bayaan ho rahe hain 	ishq karataa huun aashiq meraa naam hai aa 	aah aashiq h h h h ra  ishq karataa huun aashiq meraa naam hai 	aish karanaa merii jaan meraa kaam hai aa 	aise bhii ho tum vaise bhii ho tum jaise bhii ho 	hamako shiqaayat aapase  koii nahiin  2 	saare shahar men threedots  ra 	meraa dil jisape fidaa hai vo dilabar vo mahabuub ho tum aa 	thode se tum ho ziddii par aadamii bahut kuub ho tum ra 	ai hasiinaa badii kuubasuurat ho tum 	muskaraatii huii koii muurat ho tum aa 	ai jaanejaan khoe ho kahaan 	koii tumhaarii chiiz to  khoii nahiin  2 ra 	saare shahar men threedots 
kah duun tumhen yaa chup rahuun,deewaar,1975,kishor asha,r d burman,sahir,  ki 	kah duun tumhen aa 	haan ki 	yaa chup rahuun aa 	naa ki 	dil men mere aaj kyaa hai aa 	kyaa hai ki 	kah duun tumhen yaa chup rahuun 	dil men mere aaj kyaa hai 	jo bolo to jaanuun guruu tumako maanuun 	chalo ye bhii vaadaa hai aa 	achchhaa ki 	kah duun tumhen threedots  aa 	sochaa hai tumane ki chalate hii jaaen 	taaron se aage koii duniyaa basaaen 	thiik hai ki 	anhaan aa 	to tum bataao ki 	bataauun aa 	haan ki 	sochaa ye hai ki tumhen rastaa bhulaaen 	suunii jagah pe kahiin chheden sataaen aa 	haay re naa naa 	ye naa karanaa 	are nahiin re nahiin re nahiin re nahiin re nahiin nahiin  ki 	kah duun tumhen threedots  aa 	sochaa hai tumane ki kuchh gunagunaaen 	mastii men jhuumen zaraa dhuumen machaaen 	ab thiik hai ki 	u huun aa 	to tum bataao naa ki 	bataauun aa 	haan ki 	sochaa ye hai ki tumhen nazadiik laaen 	phuulon se honthon kii laalii churaaen aa 	haay re naa naa 2 	ye naa karanaa 	are nahiin re nahiin re nahiin re nahiin re nahiin nahiin ki 	kah duun tumhen threedots 
puravaa suhaanii aayii re,purab aur pachhim,1970,mahendra kapoor lata manhar chorus,kalyanjianandji,santosh anand, m0k0 kahiin na aisii subah dekhii la aaaa jaise baalak kii muskaan m0k0 yaa phir duur kahiin gaae la halkiisii muralii kii taan m0k0 gurabaanii gurudwaare men la to masjid se uthatii aazaan m0k0 la aatmaa aur paramaatmaa milen jahaan yahii hai wo sthaan  ko dholii dhol bajaanaa taal se taal milaanaa     dholii dholaa dholii dholaa dholii dhol bajaanaa     taathaa thaiyyaa taktak thaiyyaa taal se taal milaanaa  la puravaa suhaanii aaii re puravaa 2     rituon kii raanii aaii re puravaa     mere ruke nahiin paanv naach utthaa saaraa gaanv     priit pe jawaanii chhaaii re puravaa     puravaa suhaanii aaii re puravaa  m0k0 mausam kaa musaafir khadaa raste men la laa laa laa laalaa lalaa lalaa m0k0 mausam kaa musaafir khadaa raste men la usake haathon sab kuchh lutaa saste men la chhotii sii umariyaa hai ma0ka0 lambii sii dagariyaa re la jiivan hai parachhaanii re puravaa     puravaa suhaanii aaii re puravaa ko hoe dholii dhol bajaanaa bajaanaa     hoe taal se taal milaanaa milaanaa  la kar le kar bhii le pyaar kii puujaa     naa naa naa naanaa nanaa nanaa la kar le kar bhii le pyaar kii puujaa     pyaar ke rang pe chadhe na rang duujaa     chaahe koii sapanaa hai mere liye apanaa hai     baat merii ban aaii re     puravaa suhaanii aaii re puravaa  man ho miiraa sii diiwaanii re naache mastaanii 2 la honthon pe hai saragam to aankhon men paanii     ghungharuu diiwaane hue man rishte puraane hue la giit men kahaanii gaaii re puravaa     puravaa suhaanii aaii re puravaa     rituon kii raanii aaii re puravaa     mere ruke nahiin paanv naach uthaa saaraa gaanv     priit pe jawaanii chaaii re puravaa     puravaa suhaanii aaii re puravaa ko hoe dholii dhol bajaanaa bajaanaa     hoe taal se taal milaanaa milaanaa     dholii dhol bajaanaa taal se taal milaanaa 2 la o threedots
main tumase muhabbat karatii huun  i am sorry,warrant,1975,lata,r d burman,anand bakshi, main tumase muhabbat karatii huun par shaadii ke naam se daratii huun rahuungi main kunwaarii umr saarii   shaadii se ye pyaar kaa mazaa jaataa rahataa hai milakar intazaar kaa mazaa jaataa rahataa hai vaapas le lo ye anguuthii lagatii hai ye to jhuuthii dil lenaa denaa achchhaa ho pyaar hamaaraa hai sachchaa bade maze kii hai ye beqaraarii  main to huun mahabuubaa main kyuun banuu dulhan ham men tum men dostii ham kyuun bane dushman main sapanon kii raanii huun main koii diiwaanii huun haay aisii mast bahaaron men qaid rahuun diiwaron men mujhe hai ye aazaadii apanii pyaarii
ruby o ruby jaanemahabuubii,chaahat,1971,mukesh lata,laxmikantpyarelal,anand bakshi,  mu 	ruby o ruby jaanemahabuubii 	dil kii baaten chhed de la 	ab na kar intazaar kyuun ki hamtum men pyaar 	hone vaalaa hai aajakal men do 	ruby o ruby threedots  mu 	dil ko banaaen saaz aaj kii raat ham la 	dil ke uthaaen naaz aaj kii raat ham mu 	kahane do la 	jo na kahaa mu 	sun le vo la 	jo na sunaa do 	ye umar naa guzar jaae aajakal men 	ruby o ruby threedots  mu 	nazaren churaa ke ham kyaa karenge sanam la 	daaman bachaa ke ham kyaa karenge sanam mu 	phir kabhii la 	honaa to hai mu 	ye sitam la 	honaa to hai do 	honaa hai to ho jaae aajakal men 	ruby o ruby threedots 
ye mausam aayaa hai kitane saalon men,aakraman,1975,kishore lata,laxmikant pyarelal,anand bakshi, ye mausam aayaa hai kitane saalon men aajaa kho jaayen kwaabon kyaalon men aajaa ki kho jaayen kwaabon kyaalon men  kaliyon ke chehare nikhar gaye hain phuulon ke sehare bikhare gaye hain sab kushbuu bas gaii hai in reshamii shabanamii baalon men  aajaa kho jaayen kwaabon kyaalon men aajaa ki kho jaayen kwaabon kyaalon men  aankhon kaa milanaa kuub rahaa hai ye dil diiwaanaa duub rahaa hai matawaale nainon ke in nargisii ujaalon men  aajaa kho jaayen kwaabon kyaalon men aajaa ki kho jaayen kwaabon kyaalon men  kahanaa nahiin thaa kahanaa padaa hai pyaar kaa jaaduu aisaa ladaa hai meraa dil naa aa jaaye in pyaar kii madabharii chaalon men  aajaa kho jaayen kwaabon kyaalon men aajaa ki kho jaayen kwaabon kyaalon men  ye mausam aayaa hai kitane saalon men aajaa kho jaayen kwaabon kyaalon men aajaa ki kho jaayen kwaabon kyaalon men 
kuchh bhii kahegaa  chandaa maamaa se pyaaraa meraa maamaa,kartavya,1979,rafi usha,laxmikantpyarelal,verma malik,  uu 	kuchh bhii kahegaa to abhii nahiin jaauungii ho 	kahiin nahiin jaauungii kabhii nahiin jaauungii ho  	chandaa maamaa se pyaaraa meraa maamaa 	o chandaa maamaa se pyaaraa meraa maamaa 	merii aankhon kaa taaraa meraa maamaa 	meraa maamaa  	aao aaj banenge mil ke ham donon hamajolii 2 	tum dhuundho main  chhupchhup jaauun  2 khelen aankhmichaulii 	kahanaa maanegaaa meraa maamaa 	o chandaa maamaa se threedots  	naa to maan kii milii hai mamataa  naa baapuu kaa saayaa  2 	terii god men aa baithii huun 	meraa jiivan sahaaraa meraa maamaa 	meraa maamaa 	o chandaa maamaa se threedots  ra 	ek din duulhe raajaa ke sang kahaar bulaauun 	apane haathon se hii dolii men tujhe bithaauun 	ek din mujhako chhod ke tuu aisii duniyaa men jaae 	har ek ladakii jahaan se vaapas laut ke phir na aae 	rotaa rahegaa bechaaraa teraa maamaa uu 	o chandaa maamaa se threedots 
vaadaa karo jaanam na chhodenge ye daaman,subse badaa rupaiyaa,1976,kishor lata,basu manohari,majrooh,  ki 	vaadaa karo jaanam na chhodenge ye daaman zamaanaa chaahe chhuute 	baandhii hai jo dil men ab ye dor zindagii bhar na tuute la 	vaadaa karo jaanam threedots  ki 	badalen na ham tum kabhii rut ye badalatii rahe 	do dilon kii ye baat chalatii hii rahe la 	o aake bahaaron kii chhaanv jaatii rahe dhalatii rahe 	naa phire ye nazar dil se dil na ruuthe 	zamaanaa chaahe chhuute ki 	vaadaa karo jaanam threedots  la 	hone denge na aisaa ham kal ko zamaanaa kahe 	yuun karen pyaar kaa naam duniyaa yaad kare ki 	hamape giren bijaliyaan aandhii ke tuufaan chalen 	haathon se ye teraa aanchal ab na chhuute 	zamaanaa chaahe chhuute la 	vaadaa karo jaanam threedots 
