Title,Film,Year,Singer,Composer,Lyricist,Lyrics
palakon men aao kho jaao naa,nonfilm,1999,kumar sanu kavita subramaniam,ghulam ali,nawab arzoo, ai he aa ai he aa dil se dil takaraayaa mach gaii halachal aankhon men teraa cheharaa yaadon pe teraa paharaa main ho gayaa huun paagal  dil se dil takaraayaa mach gaii halachal mujhe bekhudii sataae tere bin rahaa na jaae main ho gaii huun paagal o dil se dil threedots  chhotii chhotii baaton men ik do mulaakaaton men ham is tarah kho gae o sochaa hai naa samajhaa hai dekhaa hai naa bhaalaa hai ik duuje ke ho gae mujhako gale lagaa le dil hai ke duubaa jaae main ho gayaa huun paagal o dil se dil threedots  tere sang jiinaa maranaa pyaar kiyaa to kyaa daranaa main huun tumhaarii diivaanii he in mahakii bahaaron men likhenge nazaaron men ham apanii prem kahaanii merii niind ho gaii gum meraa chain kho gayaa sun main ho gaii huun paagal dil se dil threedots 
muqaabalaa muqaabalaa lailaa o ho lailaa,humse hai muqabala,1995,mano swarnalatha,a r rahman,p k mishra, oya ole o ole o o  oya ole o ole o o  ole o ole o o  muqaabalaa muqaabalaa lailaa o ho lailaa  muqaabalaa subhaan allah lailaa o ho lailaa  apanaa qaafilaa jab pyaar se chalaa  logon kaa dil jalaa yaaron kaa dil milaa  mohabbat kaa yahi silasilaa  ole o muqaabalaa muqaabalaa lailaa o ho lailaa  muqaabalaa subhaan allah lailaa o ho lailaa        honthon pe sabake dil kaa taraanaa hai   banduuken taan ke golii chalaane se pyaar kabhii marataa hai kyaa  machhalii pakadane kaa jaal bichhaane se ambar ke taare phansate kyaa  bhuukamp aaye to kyaa bhuumii phat jaaye to kyaa  aasamaan jhukataa nahiin pyaar kabhii rukataa nahiin  aa merii pyarii mainaa pyaar kii do baaten kar le  teraameraa hogaa sangam jhuumjhuum naachen gaayen  kushiyaan hamaarii saagar sii laharaayen  muqaabalaa muqaabalaa lailaa o ho lailaa muqaabalaa subh haan allah lailaa o ho lailaa oyaa ole o oyaa ole o o 3 
tumhaare saath bhii tanhaa huun tum na samajhoge,sadaf nonfilm,1992,ghulam ali,,farhat shahzad,     tumhaare saath bhii tanhaa huun tum na samajhoge main apane kaab kaa saayaa huun tum na samajhoge  tumhen ganvaa ke bhulaane kii jang ke haathon main jis azaab se guzaraa huun tum na samajhoge  mujhe aziiz hai haasil se badh ke laahaasil saraabeaap men khoyaa huun tum na samajhoge  tumhaare pyaar men jo mujhase ajanabii thaharii mian wo kushii kii tamannaa huun tum na samajhoge  sahar ummiid kii lagataa huun par yaqiin jaano azaabeshaametamannaa huun tum na samajhoge 
panjaabii kudii maare jhatake  panjaabii mundaa maare jhatake,salaakhen,1998,abhijit kavita subramaniam,dilip sen sameer sen,sameer, dekho jii dekho dil meraa dhadake sholaa saa koii aankhon men phadake niind churaae hosh udaae isakii adaaen badii hat ke panjaabii kudii maare jhatake  dekho jii dekho kaise akad ke baaten kare merii baahen pakad ke mujhako sataae nainaa ladaae chhede mujhe zid karake panjaabii mundaa maare jhatake  daanton ke niiche ungalii dabaa ke diivaanaa kar de ye muskuraa ke merii adaa men kyon aise marataa mere lie kyon aahen hai bharataa gaal gulaabii chaal sharaabii dekhuun ise to aankh phadake panjaabii kudii maare jhatake threedots  hath lagaa naa dilabarajaanii naadaan samajh naa main huun sayaanii mirchii ke jaisii bolii ye bole aise chale jaise naagin dole paagal badaa hai piichhe padaa hai taane kasen sab ladake panjaabii mundaa maare jhatake threedots 
mere sapanon kaa vo raajaa  hataa saavan kii ghataa,hello brother,1999,babul supriyo japindar narula,sajid wajid,faiz anwar, mere sapanon kaa vo raajaa mere dil kaa vo raajakumaar main to usakii diivaanii banuungii usape aane lagaa mujhako pyaar karatii huun usakaa main ab intazaar ye to hai tujhako pataa ai hataa saavan kii ghataa hataa saavan kii ghataa mere sapanon kaa threedots  koii baat hai usamen puuchho naa vo jo aayaa pasand mujhako o tuune aaj mujhe pahachaanaa hai maine maanaa akal hai tujhako main to tere chakkar men aauungii nahiin kitanaa bhii mujhako pataa ai hataa saavan kii ghataa threedots  tere sapanon men jo aataa hai vahii dilabar huun main jaanaan vo to aur koii duujaa hai meraa majanuu meraa diivaanaa haal tuu kyaa jaane tere majanuu kaa ai hogaa kurataa bhii saalaa phataa ai hataa saavan kii ghataa threedots 
shaam ke saanwale chehare ko nikharaa jaaye,once more nonfilm,1990,ghulam ali,,qateel shifai,     isakaa ronaa nahiin kyuun tumane kiyaa dil barabaad isakaa gam hai ki bahut der se barabaad kiyaa  shaam ke saanwale chehare ko nikharaa jaaye kyuun na saagar men koii chaand ubhaaraa jaaye  raas aayaa nahiin taskiin kaa saahil koii phir mujhe pyaas ke dariyaa men utaaraa jaaye  meharabaan terii nazar terii adaayen qaatil tujhako kis naam se ai dost pukaaraa jaaye   mujhako dar hai tere waade pe bharosaa kar ke muft men ye dilekushfaham na maaraa jaaye  jisake dam se mere din raat darakshaan the qatiil kaise ab usake binaa vaqt guzaaraa jaaye 
shauq se naakaamii kii badaulat kuuchaaedil hii chhuut gayaa,at his very best nonfilm,1994,ghulam ali,,fani,     shauq se naakaamii kii badaulat kuuchaaedil hii chhuut gayaa saarii ummiiden tuut gaiin dil baith gayaa jii chhuut gayaa  liijiye kyaa daaman kii kabar aur dastejunuun ko kyaa kahiye apane hii haath se dil kaa daaman muddat guzarii chhuut gayaa  manzileishq pe tanhaa pahunche koii tamannaa saath na thii thak thak kar is raah men aakir ek ik saathii chhuut gayaa  faanii ham to jiite jii wo mayyat hain begoroqafan gurbat jisako raas na aaii aur watan bhii chhuut gayaa 
ham tum donon javaan hain dil bekaraar hai,do hazaar ek 2001,1998,,anand raj anand,dev kohli manoj darpan, ham tum donon javaan hain dil bekaraar hai jharanon ke jhaanjharon men miithii jhanakaar hai yahii to pyaar hai ham tum donon threedots  tujhe chhuu ke jalane lagaa hai saajan kyuun meraa ye badan naa jaanuun mujhe kyaa pataa hai lagii hai ye kaisii agan tuu hai saamane phir bhii teraa intazaar hai yahii to pyaar hai yahii pyaar hai  mere dil pe hone lagaa ye kaisaa chaahat kaa asar main tere binaa kuchh nahiin huun nahiin tujhe kyaa khabar kyaa nahiin ye khabar tuu hai zindagii merii mujhako etabaar hai  kaisii gumasum havaa hai halkaa halkaa nashaa hai raho paas paas mere kyuun ye kah rahaa hai yahii to pyaar hai yahii pyaar hai 
gam naa karo ye gam ke din biit jaaenge,zor,1998,agosh,agosh,anand bakshi, gam naa karo ye gam ke din biit jaaenge badalegaa phir ye mausam ham giit gaaenge ham aaj haare hain to kal jiit jaaenge badalegaa phir ye mausam threedots  is tarah kyon baithe ho tum zindagii se ruuthe ruuthe ye tumhen kyaa jaane ho gayaa  saamane hai apanii manzil thak gae kyuun chalate chalate hausalaa kyon aise kho gayaa ham aaj haare hain threedots  tumane dekhaa mujhako aise yuun lagaa patajhad men jaise phuul mere dil men khil gae tumane pakadaa haath meraa mit gayaa dil kaa andheraa chaand suuraj mujhako mil gae o gam naa karo ye gam threedots 
ye kaalii kaalii aankhen ye gore gore gaal,baazigar,1993,kumar sanu annu malik,annu malik,rani malik, ye kaalii kaalii aankhen ye gore gore gaal ye tiikhii tiikhii nazaren ye hiranii jaisii chaal ye kaalii kaalii aankhen threedots  dekhaa jo tujhe jaanam huaa hai buraa haal ye kaalii kaalii aankhen threedots  main milaa tuu milii he tuu milii main milaa main milaa tuu milii he tuu milii main milaa duniyaa jale to jale pyaar karenge tujhase milenge dhak dhak dil ye kare  uf terii dillagii dil ko jalaane lagii dilarubaa tuu mujhe nakharen dikhaane lagii gairon kii baahon men ithalaa ke jaane lagii ye terii berukhii mujhako sataane lagii chhodo jii chhodo sanam zid apanii chhodo sanam naazuk hai dil ye meraa dil ko na todo sanam ye lambii lambii raaten aa kar le mulaakaaten jaane kyon dil ye meraa teraa hii honaa chaahe gusse men laal naa kar ye gore gore gaal ye kaalii kaalii aankhen threedots  mat kar khatapat  chehare pe tere sanam lailaa kii hain shokhiyaan hiir se badhake hain aankhon kii ye mastiyaan dekh le khud ko tuu nazar se merii jaanejaan dekhii jo terii adaa main fidaa ho gayaa siine se lag jaa zaraa jiine kaa aae mazaa ye bikharii bikharii zulfen ye jhukii jhukii palaken ye gorii gorii baahen ham kyon na tujhe chaahen aisaa to hamane pahale dekhaa nahiin kamaal ye kaalii kaalii aankhen threedots 
ye pyaar pyaar kyaa hai inkaar yaar kyaa hai,daraar,1996,abhijit kavita subramaniam,annu malik,rahat indori, ik savaal hai puuchh kyaa kyaa savaal hai puuchho naa phuul kyon khilate hain dil se dil jab milate hain jaan kab jaatii hai yaad jab aatii hai chaand kyuun dhalataa hai tujhase ye jalataa hai aankhen kyuun ladatii hain niinden kyuun udatii hain saansen kyuun rukatii hain  ye pyaar pyaar kyaa hai inkaar yaar kyaa hai ye jiit haar kyaa hai bataa ye pyaar pyaar kyaa threedots  aankhen jo ladatii hain niinden phir udatii hain saansen bhii rukatii hain ye pyaar pyaar tuu hai ikaraar yaar tuu hai ye jiit haar tuu hai priyaa ye pyaar pyaar tuu threedots  dil meraa kyon kho gayaa diivaanaa ye kyuun ho gayaa o main terii kyuun ho gaii tuu meraa kyuun ho gayaa dhak dhak dil kare tujhape ye dil mare kyaa kare jaanejaan ye pyaar pyaar kyaa threedots  main teraa tuu merii main teraa tuu merii duniyaa se hai kyaa  vo galii jisamen ghar teraa hai vahiin pe ye dil meraa kyaa kare ab diivaanaa dil har jagah cheharaa teraa dole dole dole dole dil meraa dole dole shaam subah bole bole naam teraa naam teraa o qaatil leke dil o qaatil leke dil jaatii hai kahaan ye pyaar pyaar kyaa threedots 
merii aankhon men tum ho mere sapanon men tum ho,badaa din,1997,,jatin lalit,javed akhtar, merii aankhon men tum ho mere sapanon men tum ho merii dhadakan men tum ho merii saanson men tum ho ab ye haalaat hain donon ab saath hain dil men jazbaat hain haathon men haath hain ham donon kaa ye pyaar hai kitanaa pyaaraa merii aankhon men tum threedots  tum agar ho hasiin hai zindagii tum nahiin to kuchh nahiin hai zindagii tum se hii raahon men paaii hai maine har khushii tum ye jaan lo tum ye maan lo tum ho merii manzil tum hii raastaa merii aankhon men tum threedots  merii har saans kaa sangiit ho tum koii khushbuu koii rang ho tumako jo dekhe vo kyuun na dang ho tum jo aa gae dil pe chhaa gae tumane mujh par jaaduu hai kar diyaa merii aankhon men tum threedots 
vo jo kahaa thaa maine vo kar dikhaayaa naa  tuu bhii dekh o jaanejaan,yaaraa dildaaraa,1991,kavita subramaniam udit narayan,jatin lalit,majrooh, vo jo kahaa thaa maine vo kar dikhaayaa naa baazii vo jaan dil kii main jiit laayaa naa ho aa tuu bhii dekh o jaanejaan  nashtar terii mohabbat kaa rang laayaa naa ho sajanaa ye kyaa kiyaa tadape jiyaa  zakhmon ke phuul daagon kaa haar kitanaa hasiin hai ye teraa pyaar aaii naa hogii aisii bahaar terii galii ko dil kaa chaman banaayaa naa ho aa tuu bhii dekh threedots  ho tuu bhii ye dekh o jaanejaan  banaa hai tuu mere lie par main nahiin huun tere lie tere lie hii hai meraa pyaar apane ko apanii hii aag men jalaanaa naa ho sajanaa ye kyaa threedots  mahalon se duur baithaa huun main ab to teraa jaisaa huun main kaahe kaa ab ye intazaar baazii vo jaan dil kii threedots 
sach kahate hain ham kasam se  hamen pyaar ho gayaa sanam se,jaanwar,1999,udit narayan alka yagnik chorus,anand milind,sameer, aankhon men khushiyon ke aansuu saanson men jiine kii pyaas mahakii dhadakan men jaagaa hai chaahat kaa pahalaa ehasaas  sach kahate hain ham sach kahate hain ham kasam se hamen pyaar ho gayaa sanam se sach kahate hain ham hamen pyaar ho gayaa ab to mushkil badaa intazaar ho gayaa kahaan dil kho gayaa kasam se o hamen pyaar ho gayaa sanam se  kyaa hasiin dilanashiin ye zamaanaa lage sang tere ye mausam suhaanaa lage kyaa nashiilii javaan ye mulaakaat hai hosh men ham nahiin aisii kyaa baat hai rab se zyaadaa teraa aitabaar ho gayaa kahaan dil kho gayaa threedots  aajakal raat bhar niind aatii nahiin ek pal ke lie yaad jaatii nahiin din mahiinaa samaan saal aisaa na thaa pahale dil kaa mere haal aisaa na thaa jiinaa tere binaa dushvaar ho gayaa kahaan dil kho gayaa threedots 
tum jo chal die ruuthe ruuthe,ek thaa dil ek thi dhadkan,1998,abhijit,anand raj anand,javed akhtar, o o o laa laa laalaa tum jo chal die ruuthe ruuthe bolo dil meraa kyon na tuute suno jaao na lagaa ke yuun iljaam jhuuthe jhuuthe tum jo chal die threedots  tum par diivaanaa huun main ik paravaanaa huun main kahataa fasaanaa huun main har baat men yaad karoge tum thaa koii aisaa paagal vo jisake dam se halachal jazbaat men rang bharataa thaa jo har mulaakaat men tum jo chal die threedots  dil aise na tum todo munh aise to na modo ab jaane bhii do chhodo jo bhii huaa tum meraa pyaar dekho huun bekaraar dekho ek pal bhar to dekho haal meraa maan bhii jaao aao idhar to zaraa tum jo chal die threedots 
paagal  sun zaraa itanaa savaal hai  jhuum uthaa jo dil to,arjun pandit,1999,lalit sen chorus,dilip sen sameer sen,javed akhtar, paagal paagal paagal paagal sun zaraa sun zaraa itanaa savaal hai paagal paagal hamako to bataa de aaj teraa jo haal hai paagal paagal he sun zaraa threedots  jhuum uthaa jo dil to ho gayaa main paagal paagal  mil gaii jo manzil to ho gayaa main paagal paagal harapal barasatii hai ek mastii dil men hai jaise koii halachal paagal paagal paagal paagal he jhuum uthaa jo threedots  jise apanaane ko ye dil betaab thaa dil betaab thaa jiinaa ek azaab thaa kal vo jo aarazuu thaa kal vo jo kvaab thaa kal vo jo kvaab thaa kaisaa laajavaab thaa vo mil gayaa hai to gam bhii kyaa hai dil men hai jaise koii halachal jhuum uthaa jo threedots  kaise main bataauun merii kaisii manamiit hai kaisii manamiit hai kaisii merii priit hai merii dhadakanon kaa merii saanson kaa vo giit hai diivaane doston kii he duaaen aaj lele he ho tere raaston men he lagen phuulon ke mele he na koii ulajhanen hon he na hon koii jhamele he tuu apanaa pyaar paake he sadaa kushiyon men khele itanii duaa do ke ab jo bhii ho haathon se chhuute naa ye aanchal jhuum uthaa jo threedots 
duniyaa dii thaa thaa thaa  meraa nahiin koii thaur thikaanaa,platform,1993,arun bakshi chorus,anand milind,sameer, thaa thaa thaa duniyaa dii thaa thaa thaa main chalaa o main chalaa meraa nahiin koii thaur thikaanaa main galiyon kaa banjaaraa main chalaa ho main chalaa mere kadamon men saaraa zamaanaa main phirataa huun aavaaraa thaa thaa thaa duniyaa threedots  chal ke kabhii naa ruken mere kadam yahaan laauungaa ek roz main dharatii pe aasamaan main ummiidon kaa raag raag mere saath musaafir bhaag bhaag naujavaanon duniyaa dii thaa thaa thaa chalo diivaanon duniyaa dii thaa thaa thaa mujhako hai badhate jaanaa kabhii bhii naa main haaraa  meraa nahiin koii threedots  mujhase kabhii naa puuchhanaa ghar hai meraa kahaan saare jahaan kaa huun main saaraa jahaan meraa main huun paanii kaa rang rang duniyaa hai mere sang sang hoe dil kahe jo duniyaa dii thaa thaa thaa main karuun vo duniyaa dii thaa thaa thaa main khushiyon kaa udataa baadal main pyaar kaa angaaraa meraa nahiin koii threedots 
aane vaalaa kal bas ek sapanaa hai  yaadon ke sab juganuun,phir teri kahaani yaad aayi,1993,kumar sanu,annu malik,kaifi azmi, aane vaalaa kal bas ek sapanaa hai 2 guzaraa huaa kal bas ek apanaa hai 2 ham guzare kal men rahate hain yaadon ke sab juganuun jangal men rahate hain 2 aane vaalaa kal bas ek threedots  mere tan man ke aramaan apane tan man se puuchho inakii ghun ghun kaa matalab dil kii dhadakan se puuchho duniyaa saare zamiinen le le daulat le le kazaane le le luut sake na jisako zamaanaa hamako ek pal aisaa de de pyaar ke rangiin mausam sab jis pal men rahate hain vaqt ke sachche nagmen jis pal men rahate hain aane vaalaa kal bas ek threedots 
ham aap men kuchh ho gayaa  ham tumape marate hain,hum tum pe marte hain,1999,lata udit narayan chorus,uttam singh,anand bakshi, ham aap men kuchh ho gayaa kuchh mil gayaa kuchh kho gayaa jo chaahe tum ise maan lo lekin suno ye jaan lo ham tumape marate hain ham aap men threedots  niind bhii luut lii chain bhii le liyaa aapakaa aapake pyaar kaa shukriyaa aapase hai hamen ye gilaa o piyaa jaan kyuun chhod le liyaa jab jiyaa ham aap men threedots  o aapake naam se naam ham jod den ye kasam khaaen ham har kasam tod den tum kaho ye galii ye shahar chhod den kyaa galii kyaa shahar ham jahaan chhod den ham aap men threedots  bas aapake ham ho gae 
kahiin zulf kaa baadal  vo ladakii jo sabase alag hai,baadshaah,1999,abhijit chorus,annu malik,javed akhtar, kahiin zulf kaa baadal oho kahiin rangiin aanchal aahaa kahiin honth gulaabii oho kahiin chaal sharaabii aahaa kahiin aankh men jaaduu oho kahiin jism kii khushbuu aahaa kahiin narm nigaahen oho kahiin gorii baahen aahaa haan yahaan kadam kadam par laakhon hasiinaaen hain ham magar ye dil kaa tohafaa dene use aae hain vo ladakii jo sabase alag hai  kitane hii jalave hain aankhon men dhulatii hain jinase chaandanii kitanii hii ho baaten hain kaanon men ghulatii hai jinase raaginii ye chale jaise zaraa balakhaa ke vo chale jaie zaraa ithalaa ke ye mile jaise zaraa sharamaa ke vo mile jaise zaraa itaraa ke haan yahaan kadam kadam threedots  gulashan kii hai vo kalii jo saare phuulon se bilkul hai judaa kyaa kahie ho dekhaa hai in aankhon ne usamen aisaa ruup kyaa kyaa ajiib sii taazagii hai kyaa hasiin sii saadagii hai kyaa ajiib sii dilakashii hai kyaa hasiin sii dilabarii hai haan yahaan kadam kadam threedots 
aan milo yaa milane se inkaar karo,biwi no 1,1999,udit narayan kavita subramaniam,annu malik,sameer, aan milo yaa milane se inkaar karo faisalaa jo bhii karanaa hai ik baar karo dil men rah kar baat asar kho baithegii honth hain chup to aankhon se ikaraar karo  khullam khullaa naa aise izahaar karo chorii chorii jo karanaa ho yaar karo diivaane ho diivaanaapan karate ho jaao jaao aise naa takaraar karo aan milo yaa threedots  bechain huun main betaab tum ho dekho na aise naa naa karo samajho merii kyaa majabuuriyaan hain dekho naa aise aahen bharo dardejigar kaise sahuun main tere bin kaise rahuun aise chhup chhup ke naa tum diidaar karo thodaa thaharo phir jii bhar ke pyaar karo dil men rah kar threedots  achchhaa nahiin hai itanaa sataanaa achchhii nahiin ye diivaanagii kaise bujhaauun bujhatii nahiin hai ye pyaas kaisii man men jagii paagal bade tum ho sanam chhedo na yuun tum ko kasam paas baitho baaten tum do chaar karo thodaa thaharo phir jii bhar ke pyaar karo faisalaa jo bhii threedots
main tujhako bhagaa laayaa huun tere ghar se  tere baap ke dar se,hero no1,1997,kumar sanu alka yagnik,anand milind,sameer, main tujhako bhagaa laayaa huun tere ghar se tere baap ke dar se jaauungaa duur leke tujhe sabakii nazar se tere baap ke dar se  main sang tere bhaag chalii mere ghar se mere baap ke dar se jaauungii duur leke tujhe sabakii nazar se mere baap ke dar se  zaalim hai sitamagar hai vo pyaar kaa dushman banane nahiin degaa vo tujhako merii dulhan ham byaah rachaaenge kahiin duur shahar se mere baap ke dar se threedots  le jaaegaa kamare men kamare men hamen band karegaa milanaa vo teraa meraa naapasand karegaa dhak dhak sii dil men hotii hai aisii khabar se tere baap ke dar se threedots 
